day_of_year,seasonal,price
1,82.59449564172941,30.12971604172322
2,82.29669462069528,24.314794007757335
3,81.99374555181406,0.0
4,81.68598125225188,0.0
5,81.37373624140398,0.0
6,81.05734603891136,17.46508710561107
7,80.73714646685718,10.3478427020342
8,80.4134729578856,37.86524520668677
9,80.08665987096285,48.18322029047207
10,79.75703981647543,28.635849353854695
11,79.42494299232773,52.363176720738295
12,79.09069653266741,61.55473456150696
13,78.75462387082737,61.466600613245426
14,78.41704411802918,42.219082986359886
15,78.07827145934615,43.859133258638614
16,77.73861456837223,76.89901343994968
17,77.39837604198871,100.71796026843435
18,77.05785185656175,144.103862098717
19,76.71733084684178,123.38800508926582
20,76.37709420877127,117.10622078296151
21,76.03741502733858,72.05572821945552
22,75.69855783054528,133.33936768245997
23,75.3607781704799,159.17294212553645
24,75.02432223241593,153.20991276885792
25,74.68942647277248,118.49688883222638
26,74.35631728669685,64.2109339784551
27,74.02521070594472,63.917803216484145
28,73.69631212765104,56.02204180434979
29,73.36981607449886,64.20366847323504
30,73.04590598670718,75.11925403714892
31,72.72475404617188,98.6248387161479
32,72.40652103300565,63.426503173811575
33,72.09135621463457,61.48255635390201
34,71.77939726752065,37.95318740448366
35,71.47077023149116,66.74340005587376
36,71.16558949656668,87.44615588662575
37,70.86395782209364,73.61591989548768
38,70.5659663878981,35.756244406302706
39,70.27169487709371,9.14846536807677
40,69.98121159009034,30.361358695996053
41,69.6945735892674,0.0
42,69.4118268736942,0.0
43,69.13300658319949,0.0
44,68.85813723101492,10.122162644238443
45,68.58723296414193,9.261029818249455
46,68.3202978505182,26.017007300435715
47,68.05732619198982,32.63703251598724
48,67.79830286202822,30.07310361549871
49,67.54320366706604,26.19661348899107
50,67.29199573026538,5.479928376614993
51,67.04463789647461,10.190831907802952
52,66.80108115707442,0.0
53,66.56126909336488,0.0
54,66.32513833709739,34.51158149012467
55,66.09261904671312,60.13872989128764
56,65.8636353978112,67.89928036515239
57,65.63810608633379,56.36517117529186
58,65.41594484292716,90.18263126590679
59,65.19706095690945,92.82329935361062
60,64.98135980825568,78.48226390454631
61,64.76874340599244,85.66861274929968
62,64.5591109313825,34.10216512509527
63,64.35235928427043,124.36382357289865
64,64.14838363095707,154.55767913051653
65,63.94707795197159,125.45339281439553
66,63.748335588113825,149.84974047098868
67,63.552049783151155,167.44474345077683
68,63.35811422156618,151.15616323548767
69,63.16642355977198,153.25240167963693
70,62.97687394923276,135.2585125404075
71,62.789363549956576,109.67635054171086
72,62.60379303285686,90.08070569011207
73,62.42006606951562,98.73682135155732
74,62.238089807920815,63.94602556607751
75,62.05777533279319,17.710526488199847
76,61.879038109165656,48.877447055608926
77,61.70179840792916,59.453014956792565
78,61.52598171211263,48.61645858126815
79,61.351519102723216,95.60901128713743
80,61.1783476230334,123.0920119809364
81,61.00641062026561,86.56852832281126
82,60.83565806369184,62.31921982009506
83,60.666046838235076,67.2834602477394
84,60.497541012731425,33.92758767847104
85,60.33011208208582,36.311269757657826
86,60.163739182630735,17.71517238755409
87,59.99840928007509,20.398862528421134
88,59.83411732951057,54.539259905560876
89,59.67086640702361,48.35541443387177
90,59.50866781254374,66.2761686510639
91,59.347541143642225,49.635513504767154
92,59.18751434007916,60.40132070302869
93,59.028623698981654,51.177430168808996
94,58.870913860620725,94.89506223862277
95,58.71443776483902,82.72317670319298
96,58.55925657826717,75.58867389687344
97,58.40543959254961,38.537110276895746
98,58.25306409388519,39.39541776567171
99,58.10221520427077,47.624245140377354
100,57.95298569491681,60.946074728372196
101,57.805475772384966,136.6321606777493
102,57.65979283807651,115.14739335691084
103,57.51605122177682,98.61000609814971
104,57.37437189003659,140.76375208278046
105,57.23488213024329,89.0745814099887
106,57.09771521130636,89.25206644604944
107,56.96301002194805,92.05151463792816
108,56.83091068765637,75.50085348823941
109,56.7015661674191,43.85085732422188
110,56.57512983141656,97.4463313280227
111,56.451759020906486,77.94719912224068
112,56.33161459158715,53.53174979834559
113,56.21486044177275,56.7229683485012
114,56.101663026760846,56.04216432868351
115,55.99219086081216,43.45767148602213
116,55.886614008200546,42.92244918829408
