day_of_year,seasonal,price
1,82.59449564172941,109.31335747445348
2,82.29669462069528,110.53225876941086
3,81.99374555181406,101.59851820922376
4,81.68598125225188,93.37753745085475
5,81.37373624140398,129.8541392365754
6,81.05734603891136,120.91209453277023
7,80.73714646685718,116.73093042485866
8,80.4134729578856,81.45372551467611
9,80.08665987096285,108.99143262831825
10,79.75703981647543,107.11537214659677
11,79.42494299232773,105.61752681222049
12,79.09069653266741,131.72528430902076
13,78.75462387082737,122.18250897563837
14,78.41704411802918,104.89019666850429
15,78.07827145934615,83.34307887893692
16,77.73861456837223,94.48712353073401
17,77.39837604198871,87.15538416713926
18,77.05785185656175,62.93044076996831
19,76.71733084684178,63.300839780189726
20,76.37709420877127,76.26933818352036
21,76.03741502733858,92.00101081704337
22,75.69855783054528,85.42938645473541
23,75.3607781704799,78.4023192564071
24,75.02432223241593,102.23659859784557
25,74.68942647277248,125.58180147572597
26,74.35631728669685,168.42175501120693
27,74.02521070594472,139.708130321628
28,73.69631212765104,161.29326772405523
29,73.36981607449886,128.54801078654114
30,73.04590598670718,128.46871986449412
31,72.72475404617188,123.17348640320824
32,72.40652103300565,114.06585206092444
33,72.09135621463457,104.93210724633107
34,71.77939726752065,75.47741297742893
35,71.47077023149116,42.27875989332466
36,71.16558949656668,48.24284769955122
37,70.86395782209364,27.06493365289377
38,70.5659663878981,12.623609176977034
39,70.27169487709371,19.179233530956232
40,69.98121159009034,12.505214781428847
41,69.6945735892674,45.654418251013794
42,69.4118268736942,66.70965722106138
43,69.13300658319949,100.51369520157102
44,68.85813723101492,56.15512137664588
45,68.58723296414193,53.75694129701656
46,68.3202978505182,55.71388617164915
47,68.05732619198982,67.43795158780217
48,67.79830286202822,92.36972318546346
49,67.54320366706604,127.138974574108
50,67.29199573026538,121.83148169345232
51,67.04463789647461,111.09963581013992
52,66.80108115707442,86.17797389687262
53,66.56126909336488,82.4229597224663
54,66.32513833709739,59.797694570666934
55,66.09261904671312,77.68941329214576
56,65.8636353978112,101.03885219747276
57,65.63810608633379,76.09913634209684
58,65.41594484292716,33.01151663130745
59,65.19706095690945,8.341546489431131
60,64.98135980825568,12.587999849335702
61,64.76874340599244,0.0
62,64.5591109313825,0.0
63,64.35235928427043,0.0
64,64.14838363095707,0.0
65,63.94707795197159,0.0
66,63.748335588113825,34.06156062289816
67,63.552049783151155,78.86147954679058
68,63.35811422156618,80.92456372950514
69,63.16642355977198,129.6482675574128
70,62.97687394923276,114.46478303141868
71,62.789363549956576,92.97075299735947
72,62.60379303285686,127.37265934279867
73,62.42006606951562,110.86126547912795
74,62.238089807920815,131.02491402461294
75,62.05777533279319,107.43700268820416
76,61.879038109165656,109.58204916060834
77,61.70179840792916,82.01092109810298
78,61.52598171211263,103.04082152052356
79,61.351519102723216,116.1480568032814
80,61.1783476230334,90.35454890721986
81,61.00641062026561,104.71078714345342
82,60.83565806369184,29.524304615552673
83,60.666046838235076,43.20340053919267
84,60.497541012731425,55.90762394120412
85,60.33011208208582,83.7012081814251
86,60.163739182630735,57.978550627816105
87,59.99840928007509,83.49865607039354
88,59.83411732951057,37.536071066347276
89,59.67086640702361,42.73444628603535
90,59.50866781254374,93.74373771000128
91,59.347541143642225,83.83881342207349
92,59.18751434007916,81.89863422732796
93,59.028623698981654,102.33119189927524
94,58.870913860620725,104.61489943712849
95,58.71443776483902,105.64259521559364
96,58.55925657826717,83.71217612810493
97,58.40543959254961,95.99240094312634
98,58.25306409388519,61.57380281202917
99,58.10221520427077,47.3288470660053
100,57.95298569491681,78.22749055381425
101,57.805475772384966,39.02514472704879
102,57.65979283807651,22.463830471623226
103,57.51605122177682,27.443198052768533
104,57.37437189003659,0.0
105,57.23488213024329,5.7129572270831375
106,57.09771521130636,7.663763187313407
107,56.96301002194805,17.03897766626382
108,56.83091068765637,81.58529035012842
109,56.7015661674191,97.35377191473663
110,56.57512983141656,43.13979402291392
111,56.451759020906486,43.12408520480119
112,56.33161459158715,40.355036304124354
113,56.21486044177275,7.688009364204341
114,56.101663026760846,14.81864033702815
115,55.99219086081216,19.451542238330802
116,55.886614008200546,0.0
117,55.785103564824134,5.69466716026254
118,55.687831131897326,16.772544423001143
119,55.594968283268265,83.99005644651733
120,55.506686027926825,105.48551394842448
121,55.42315426928435,105.7014924843217
122,55.34454126281773,130.037436072693
123,55.27101307367795,81.57485467845439
124,55.20273303586613,109.83741337576642
125,55.13986121457789,68.92685732947231
126,55.08255387331117,92.37046018813885
127,55.03096294732213,85.7484584756802
128,54.985235524998046,107.66355019405518
129,54.94551333869751,89.15688200122156
130,54.91193226658404,112.58599729629614
131,54.88462184695115,122.89719993274872
132,54.86370480650497,102.34495346712916
133,54.84929660403391,120.36508301236276
134,54.84150499085456,93.17989848829123
135,54.840429589378985,91.81436742578578
136,54.84616149109998,70.54198119548715
137,54.85878287523964,65.46569636017877
138,54.87836664925113,82.06072984873298
139,54.90497611230479,83.71373758751832
140,54.93866464282805,59.01695512947518
141,54.97947541110366,40.56320266879137
142,55.02744111786272,61.14006229180545
143,55.08258375973902,0.0
144,55.14491442237768,0.0
145,55.214433101915965,0.0
146,55.291128555476874,4.859878253856763
147,55.374978181236685,34.061945946707155
148,55.46594792854653,82.37360181282835
149,55.56399223850574,49.890259236141006
150,55.66905401530115,46.5013348965841
151,55.781064628541415,31.787789336742215
152,55.899943946730424,0.0
153,56.02560040193744,0.0
154,56.1579310856352,0.0
155,56.29682187559155,27.526305058034133
156,56.44214759361232,17.304897504989206
157,56.59377219384906,2.29779674528114
158,56.75154898129852,8.477357580597925
159,56.91532086003719,37.31979620508621
160,57.08492061065027,47.744720307148434
161,57.26017119623289,48.826333151817366
162,57.44088609626046,34.60764530375314
163,57.62686966754667,35.04658395915356
164,57.81791753143044,11.393592957843836
165,58.013816986258846,43.27174114859592
166,58.214347444160666,69.50090114722606
167,58.419280891035704,78.3172856953357
168,58.628382368617984,81.7858661685124
169,58.841410477406974,90.3332900517179
170,59.05811789920079,99.77543217266083
171,59.27825193790692,115.45919270915556
172,59.501555077253116,106.70259802600924
173,59.72776555396977,93.49757179314545
174,59.956617944969054,82.71261404575928
175,60.18784376700346,79.61941546806892
176,60.42117208724697,64.50024200802694
177,60.6563301432085,85.56923125529266
178,60.89304397035603,100.16605568774264
179,61.131039035804356,96.63611160175091
180,61.37004087639739,77.13174493554428
181,61.60977573949896,62.50726218198166
182,61.84997122479294,56.284692025040584
183,62.090356925386324,33.94485215661769
184,62.330665066503755,54.07421881413257
185,62.57063114006447,79.19289051745129
186,62.80999453343752,104.38067024218184
187,63.04849915068099,106.20455643147585
188,63.28589402458673,157.2045339756771
189,63.521933917870086,122.69426749240858
190,63.756379911868954,111.28189643967818
191,63.98899998114408,103.64290451255624
192,64.2195695524052,131.9379070563512
193,64.44787204622473,128.39273798165047
194,64.67369940004129,135.8885835502757
195,64.89685257100072,99.34553132910469
196,65.11714201723171,67.82220152187838
197,65.33438815620502,51.643898439966904
198,65.54842179888341,30.96302269449278
199,65.75908455842833,83.42181668490774
200,65.96622923229376,92.92159079034462
201,66.16972015660437,76.1655609425589
202,66.36943353178506,67.61865292419864
203,66.56525771848165,2.0793996370814796
204,66.7570935028886,79.30539935791467
205,66.94485433067697,54.91547973489011
206,67.12846650879705,65.45780105891926
207,67.30786937451157,0.0
208,67.48301543110104,31.326991056048385
209,67.6538704497674,72.75151632669551
210,67.82041353735084,91.62739430883173
211,67.98263716956252,96.9419006430044
212,68.14054718952573,98.82461330538773
213,68.29416277150892,168.64527855358193
214,68.44351634982395,128.91089147836536
215,68.58865351295493,137.30852613263858
216,68.7296328630736,122.28441876839378
217,68.86652584118843,121.72647348543535
218,68.99941651826494,79.0508967075471
219,69.12840135274446,31.300643712986073
220,69.2535889149776,44.24260495782694
221,69.37509957917591,62.08109500902937
222,69.49306518357194,101.97872454075657
223,69.6076286595623,103.9523606535248
224,69.71894363069062,142.36244883396762
225,69.82717398240904,141.1356261378018
226,69.93249340363366,124.86070748391595
227,70.03508490118708,130.9216162426368
228,70.13514028829238,126.36063596658954
229,70.23285964835472,144.98975167964645
230,70.32845077533268,153.7572892484795
231,70.42212859206636,179.26538145015311
232,70.51411454798851,142.56696851960072
233,70.60463599770308,147.8488401714974
234,70.69392556196733,180.81641134046907
235,70.78222047266372,155.97646507580254
236,70.86976190339256,138.13592993000992
237,70.95679428735693,105.92534592327326
238,71.04356462424914,81.55790013560612
239,71.13032177787878,106.42998777523314
240,71.21731576631154,91.35990822243423
241,71.30479704631053,92.22261748476518
242,71.39301579389071,91.05517573032282
243,71.48222118281099,106.62487614205382
244,71.57266066283788,90.8503130978731
245,71.66457923961909,121.73268675260432
246,71.75821875800554,94.53700830880882
247,71.85381719065454,81.21208827275743
248,71.95160793373837,64.28720186141405
249,72.051819111567,78.29402369360446
250,72.15467289191504,78.06619909798073
251,72.2603848138194,95.59000419182135
252,72.36916312958533,82.8881221399806
253,72.48120816270611,54.3765863828087
254,72.59671168336372,21.56982393155998
255,72.71585630313709,71.62938185721254
256,72.83881489049742,75.38313619645237
257,72.96575000862114,90.93656881075341
258,73.09681337699627,98.06480858905314
259,73.2321453582403,75.6522814092245
260,73.37187447148641,76.21355564420331
261,73.51611693362877,79.64367857037065
262,73.66497622965024,82.05865249755357
263,73.81854271318302,68.39544624220356
264,73.97689323837857,34.62310679357416
265,74.14009082408518,60.91749034317728
266,74.3081843512515,76.55831237374578
267,74.48120829439098,93.6365584817252
268,74.65918248785836,124.12676927448396
269,74.84211192760111,111.50572611882825
270,75.02998660896081,85.59098617715532
271,75.22278140100896,110.46782159132682
272,75.42045595780993,93.21184106310322
273,75.62295466691133,116.28581668434433
274,75.8302066352684,56.277835531863175
275,76.04212571271479,47.527881530426725
276,76.25861055299826,46.100959367602705
277,76.47954471230388,49.73335328885266
278,76.70479678509474,79.93433216945938
279,76.93422057700445,109.5920532597581
280,77.16765531442294,144.8849122731086
281,77.40492589032506,180.39584700878606
282,77.64584314579851,129.71334481696758
283,77.89020418663921,99.40028986210802
284,78.13779273429259,88.90137197329165
285,78.38837951033256,103.89441962844008
286,78.64172265358583,77.21535371296522
287,78.89756816892624,92.76925936387302
288,79.15565040668383,133.8845664999848
289,79.41569257153634,104.81884670029298
290,79.67740725967585,92.96308229736643
291,79.94049702297276,134.93584763186985
292,80.20465495878987,121.14671714026639
293,80.46956532403581,107.5567901203347
294,80.73490417198539,98.35107968736224
295,81.00034001033683,99.42148134651259
296,81.2655344789232,88.5675242005789
297,81.53014304544469,76.94370322422517
298,81.7938157175444,97.55075279578742
299,82.05619776950836,98.50517681737179
300,82.31693048183418,98.97766722746293
301,82.57565189188105,133.20061383596578
302,82.8319975537854,138.0049872236063
303,83.08560130580426,77.99996868800332
304,83.3360960432299,83.13798176312157
305,83.58311449500579,110.56706982566197
306,83.8262900021654,123.20966570713851
307,84.06525729621086,107.99689387381657
308,84.29965327555031,74.8952874615218
309,84.52911777811741,79.58358283469522
310,84.75329434830773,48.23268629101386
311,84.97183099638139,5.650204670789421
312,85.1843809485015,31.39212117662835
313,85.39060338560262,48.55518723306094
314,85.59016416931205,82.28653200129449
315,85.78273655318138,50.07197490740962
316,85.96800187752268,32.863102568672225
317,86.14565024618712,15.228913461706668
318,86.3153811836699,0.0
319,86.4769042709762,20.246642318459408
320,86.62993975873749,11.528629284080893
321,86.77421915612622,81.49823225653401
322,86.90948579417868,83.7662964421544
323,87.03549536220184,107.59540574078298
324,87.15201641600882,125.5344644299775
325,87.25883085679901,128.3577518891709
326,87.35573437957572,76.36270443757489
327,87.4425368900695,76.9900431236508
328,87.51906288921798,67.54962202927815
329,87.58515182433413,73.28099876118732
330,87.64065840618038,40.555004495631614
331,87.68545289125272,55.26263359875696
332,87.71942132866681,70.09367882642539
333,87.74246577112855,78.87235026745478
334,87.75450444956196,66.08857989823257
335,87.7554719110599,73.96187917851185
336,87.74531911991508,90.22633489954413
337,87.72401352158269,119.47388134917148
338,87.69153906951898,118.31695711469092
339,87.64789621493387,99.17484770586941
340,87.59310185958873,69.17808910143297
341,87.52718927186305,79.54407692959799
342,87.45020796640598,83.26931693996568
343,87.36222354777986,101.86243874254018
344,87.26331751859186,71.67587300741481
345,87.15358705269945,74.62458970101495
346,87.03314473416147,96.70079770152022
347,86.90211826269112,89.22213877561191
348,86.76065012645076,85.89034592496759
349,86.60889724310813,101.06603046106495
350,86.44703057015208,77.3496572114617
351,86.2752346855403,83.34500263159799
352,86.0937073398247,81.91031259069969
353,85.90265898096851,70.12959269783677
354,85.70231225313564,86.63967788057992
355,85.49290147079438,83.60377681457959
356,85.27467206953773,65.93988609284483
357,85.04788003507618,123.16967489160564
358,84.81279131191062,100.64476573789523
359,84.56968119324114,96.97285440100698
360,84.31883369370803,124.32162627246947
361,84.06054090660282,99.08064033216576
362,83.79510234721978,89.70101115803186
363,83.52282428404848,85.91377038548718
