day_of_year,seasonal,price
1,82.59449564172941,64.9392013421876
2,82.29669462069528,63.888788994397515
3,81.99374555181406,43.33592908725993
4,81.68598125225188,34.920172844315836
5,81.37373624140398,66.95833915730378
6,81.05734603891136,87.32629764532128
7,80.73714646685718,92.25368940276513
8,80.4134729578856,117.42795477969321
9,80.08665987096285,91.44562523789318
10,79.75703981647543,98.40320557257738
11,79.42494299232773,118.07036236250552
12,79.09069653266741,122.77324759779523
13,78.75462387082737,93.83273098078479
14,78.41704411802918,62.161177501947286
15,78.07827145934615,61.72068047934512
16,77.73861456837223,41.8048714098686
17,77.39837604198871,17.37716834240087
18,77.05785185656175,22.876822647396764
19,76.71733084684178,7.614301532840102
20,76.37709420877127,0.0
21,76.03741502733858,0.0
22,75.69855783054528,11.46531483855091
23,75.3607781704799,3.21618303679503
24,75.02432223241593,14.962517443033036
25,74.68942647277248,0.0
26,74.35631728669685,0.0
27,74.02521070594472,0.0
28,73.69631212765104,9.085353989196193
29,73.36981607449886,62.318395450993926
30,73.04590598670718,110.5716154808363
31,72.72475404617188,132.3766317815334
32,72.40652103300565,81.7219930104132
33,72.09135621463457,39.61833187019886
34,71.77939726752065,19.774497808714628
35,71.47077023149116,6.917844633063808
36,71.16558949656668,10.03892805223984
37,70.86395782209364,0.0
38,70.5659663878981,4.636564112957913
39,70.27169487709371,42.367092798198186
40,69.98121159009034,41.81556498576438
41,69.6945735892674,62.172552522806136
42,69.4118268736942,105.29386904899937
43,69.13300658319949,140.89814139505012
44,68.85813723101492,131.32936046683682
45,68.58723296414193,172.23181732526967
46,68.3202978505182,145.91842649914943
47,68.05732619198982,106.48175252163645
48,67.79830286202822,84.04089631953849
49,67.54320366706604,89.09362409614621
50,67.29199573026538,93.28235802570406
51,67.04463789647461,71.56056802640627
52,66.80108115707442,70.65094614766465
53,66.56126909336488,65.89258116068919
54,66.32513833709739,75.26605354177167
55,66.09261904671312,141.06913248629246
56,65.8636353978112,106.23280040548497
57,65.63810608633379,132.3055320900633
58,65.41594484292716,122.51256770616544
59,65.19706095690945,100.03177663729605
60,64.98135980825568,89.67647238678794
61,64.76874340599244,45.71300468806738
62,64.5591109313825,98.33563180564113
63,64.35235928427043,93.70238159340701
64,64.14838363095707,101.33216159490283
65,63.94707795197159,110.25643744244519
66,63.748335588113825,111.34166769392064
67,63.552049783151155,108.49557878915218
68,63.35811422156618,103.22931999082368
69,63.16642355977198,93.88315882583376
70,62.97687394923276,85.81224350938679
71,62.789363549956576,75.40845402173792
72,62.60379303285686,28.425120485172357
73,62.42006606951562,65.04437554584727
74,62.238089807920815,93.24332807005226
75,62.05777533279319,124.1437424410191
76,61.879038109165656,148.60266449448665
77,61.70179840792916,145.03505975711983
78,61.52598171211263,181.635404608152
79,61.351519102723216,169.7901772309869
80,61.1783476230334,130.64274099460903
81,61.00641062026561,113.22774990842373
82,60.83565806369184,97.38140502273853
83,60.666046838235076,41.32037974110209
84,60.497541012731425,42.8790070597869
85,60.33011208208582,73.21504723778921
86,60.163739182630735,78.76444149481742
87,59.99840928007509,107.17022347078014
88,59.83411732951057,115.77402254122467
89,59.67086640702361,63.78024314276691
90,59.50866781254374,82.27801476709735
91,59.347541143642225,105.81547316375364
92,59.18751434007916,60.74685991210091
93,59.028623698981654,51.714970330156
94,58.870913860620725,42.190044435196064
95,58.71443776483902,65.20367431244472
96,58.55925657826717,79.62937011379003
97,58.40543959254961,68.28281133534668
98,58.25306409388519,62.84642555342862
99,58.10221520427077,42.281994220742554
100,57.95298569491681,0.0
101,57.805475772384966,0.0
102,57.65979283807651,0.0
103,57.51605122177682,0.0
104,57.37437189003659,0.0
105,57.23488213024329,0.0
106,57.09771521130636,1.345295879468047
107,56.96301002194805,4.574101923478501
108,56.83091068765637,16.478066742465046
109,56.7015661674191,17.08689505887518
110,56.57512983141656,0.0
111,56.451759020906486,15.556082836603835
112,56.33161459158715,33.3333932529973
113,56.21486044177275,8.9966635697213
114,56.101663026760846,11.477337774466761
115,55.99219086081216,32.0235873391306
116,55.886614008200546,36.11958670653307
117,55.785103564824134,56.663540265557835
118,55.687831131897326,66.51633409168448
119,55.594968283268265,24.856707753232563
120,55.506686027926825,42.0645526687724
121,55.42315426928435,73.74623055252253
122,55.34454126281773,98.35781911769598
123,55.27101307367795,82.52527844203595
124,55.20273303586613,56.917364401783686
125,55.13986121457789,77.87210115680483
126,55.08255387331117,86.05387319323015
127,55.03096294732213,100.90174780923766
128,54.985235524998046,102.10269491852993
129,54.94551333869751,100.48741645079873
130,54.91193226658404,95.30625618610068
131,54.88462184695115,55.4622030508416
132,54.86370480650497,34.358604870033716
133,54.84929660403391,0.0
134,54.84150499085456,0.0
135,54.840429589378985,0.0
136,54.84616149109998,0.0
137,54.85878287523964,0.0
138,54.87836664925113,27.80731691925005
139,54.90497611230479,25.687014021881964
140,54.93866464282805,38.65029124786694
141,54.97947541110366,43.321009761969755
142,55.02744111786272,3.665738966584115
143,55.08258375973902,15.563972710936746
144,55.14491442237768,43.8014352888722
145,55.214433101915965,75.12799610277696
146,55.291128555476874,48.8035564598526
147,55.374978181236685,34.42150526667663
148,55.46594792854653,0.0
149,55.56399223850574,0.0
150,55.66905401530115,0.0
151,55.781064628541415,0.0
152,55.899943946730424,0.0
153,56.02560040193744,0.0
