day_of_year,seasonal,price
1,82.59449564172941,23.432416871903506
2,82.29669462069528,53.08144776218568
3,81.99374555181406,87.75081320098798
4,81.68598125225188,88.19456653728808
5,81.37373624140398,76.08455035754066
6,81.05734603891136,55.93553705905659
7,80.73714646685718,48.05429272269575
8,80.4134729578856,53.49689577490847
9,80.08665987096285,30.203357864727913
10,79.75703981647543,32.30505671357059
11,79.42494299232773,13.446720806550573
12,79.09069653266741,2.1497759241295427
13,78.75462387082737,17.53341773922054
14,78.41704411802918,7.103809495763471
15,78.07827145934615,13.765769897452728
16,77.73861456837223,5.53428038051608
17,77.39837604198871,38.64241659212928
18,77.05785185656175,86.52259182064206
19,76.71733084684178,79.42778999193177
20,76.37709420877127,72.07212317248556
21,76.03741502733858,73.58707867677008
22,75.69855783054528,76.80400120536788
23,75.3607781704799,43.72285756651408
24,75.02432223241593,64.65286616220817
25,74.68942647277248,70.10738876395209
26,74.35631728669685,58.72912533971311
27,74.02521070594472,18.260155744525456
28,73.69631212765104,3.441583508220347
29,73.36981607449886,3.939885585090863
30,73.04590598670718,9.422061763234986
31,72.72475404617188,0.0
32,72.40652103300565,16.029614397013376
33,72.09135621463457,65.98156045356629
34,71.77939726752065,55.834098061937354
35,71.47077023149116,68.99343369655915
36,71.16558949656668,65.28435123989131
37,70.86395782209364,40.72334471374932
38,70.5659663878981,35.847030452579816
39,70.27169487709371,32.01149949469887
40,69.98121159009034,46.882284883455355
41,69.6945735892674,72.45571111271806
42,69.4118268736942,86.2924374243043
43,69.13300658319949,95.93326666882064
44,68.85813723101492,93.26721340839154
45,68.58723296414193,73.56092383355701
46,68.3202978505182,19.51771760579112
47,68.05732619198982,60.650892871412665
48,67.79830286202822,107.1979812679576
49,67.54320366706604,103.4834647118951
50,67.29199573026538,96.40124971200426
51,67.04463789647461,72.78634417650649
52,66.80108115707442,58.88421803454792
53,66.56126909336488,63.79799724389248
54,66.32513833709739,75.58264776830379
55,66.09261904671312,41.10276353117232
56,65.8636353978112,53.25855651602449
57,65.63810608633379,38.48510105370191
58,65.41594484292716,31.982723464511892
59,65.19706095690945,26.315549909281103
60,64.98135980825568,32.0473235355961
61,64.76874340599244,0.0
62,64.5591109313825,18.247425992065878
63,64.35235928427043,0.0
64,64.14838363095707,0.0
65,63.94707795197159,7.1374956099190285
66,63.748335588113825,30.099307430030812
67,63.552049783151155,0.0
68,63.35811422156618,0.0
69,63.16642355977198,0.0
70,62.97687394923276,6.427590234669466
71,62.789363549956576,28.170777653874218
72,62.60379303285686,0.0
73,62.42006606951562,4.22663069626779
74,62.238089807920815,55.44559161828341
75,62.05777533279319,28.709708000176782
76,61.879038109165656,26.96841176232912
77,61.70179840792916,53.97839570995894
78,61.52598171211263,0.0
79,61.351519102723216,0.0
80,61.1783476230334,24.242212324981942
81,61.00641062026561,29.940982504772055
82,60.83565806369184,31.65621998751145
83,60.666046838235076,26.895954269203024
84,60.497541012731425,28.081950783946645
85,60.33011208208582,9.20830737247097
86,60.163739182630735,13.307149753836967
87,59.99840928007509,0.0
88,59.83411732951057,15.472981030534648
89,59.67086640702361,21.97117940189065
90,59.50866781254374,31.637943332588044
91,59.347541143642225,43.777137638217
92,59.18751434007916,21.219672290764372
93,59.028623698981654,34.429864059858566
94,58.870913860620725,9.505293744474677
95,58.71443776483902,20.06951284511282
96,58.55925657826717,26.588119269942084
97,58.40543959254961,1.7295518859685473
98,58.25306409388519,57.74317105504896
99,58.10221520427077,43.87128483055352
100,57.95298569491681,27.362456479241743
101,57.805475772384966,0.0
102,57.65979283807651,23.549111945502062
103,57.51605122177682,0.0
104,57.37437189003659,32.79127724664843
105,57.23488213024329,41.270553441011366
106,57.09771521130636,38.40140266834552
107,56.96301002194805,84.3937825432564
108,56.83091068765637,88.61207493658264
109,56.7015661674191,82.8955365450723
110,56.57512983141656,47.20887799690409
