day_of_year,seasonal,price
1,82.59449564172941,50.21177546959831
2,82.29669462069528,44.268458006021824
3,81.99374555181406,22.636954720383343
4,81.68598125225188,30.607722202992385
5,81.37373624140398,31.960712952185133
6,81.05734603891136,19.636137518456096
7,80.73714646685718,27.620214308321586
8,80.4134729578856,27.39622664003231
9,80.08665987096285,57.83658527313075
10,79.75703981647543,105.74072952203495
11,79.42494299232773,100.39011851856183
12,79.09069653266741,87.39997363962969
13,78.75462387082737,114.33274332836696
14,78.41704411802918,122.24400067851866
15,78.07827145934615,140.82004353534705
16,77.73861456837223,145.81150132206767
17,77.39837604198871,136.51203747454778
18,77.05785185656175,152.99927334173776
19,76.71733084684178,121.14087337498032
20,76.37709420877127,112.25282405466426
21,76.03741502733858,125.09483711217166
22,75.69855783054528,129.89527375021382
23,75.3607781704799,134.34287267945098
24,75.02432223241593,132.80864933601413
25,74.68942647277248,130.9325319054904
26,74.35631728669685,119.36243110325469
27,74.02521070594472,121.98682458681887
28,73.69631212765104,123.31314661707619
29,73.36981607449886,126.17100858823116
30,73.04590598670718,99.16702848175971
31,72.72475404617188,129.08100807934045
32,72.40652103300565,156.53424212023003
33,72.09135621463457,134.51151297646283
34,71.77939726752065,95.09751812413471
35,71.47077023149116,161.71277726536584
36,71.16558949656668,139.2296078968292
37,70.86395782209364,75.36947458638382
38,70.5659663878981,44.42003820104229
39,70.27169487709371,65.17214441528279
40,69.98121159009034,92.48715067913895
41,69.6945735892674,102.93666773993655
42,69.4118268736942,96.71765044648699
43,69.13300658319949,110.2611699743527
44,68.85813723101492,76.55492595542682
45,68.58723296414193,70.71512594394156
46,68.3202978505182,51.51745495270692
47,68.05732619198982,8.253612088717027
48,67.79830286202822,3.6601808293126226
49,67.54320366706604,0.0
50,67.29199573026538,0.0
51,67.04463789647461,0.0
52,66.80108115707442,0.0
53,66.56126909336488,0.0
54,66.32513833709739,0.0
55,66.09261904671312,0.0
56,65.8636353978112,0.0
57,65.63810608633379,0.0
58,65.41594484292716,0.0
59,65.19706095690945,0.0
60,64.98135980825568,0.0
61,64.76874340599244,0.0
62,64.5591109313825,0.0
63,64.35235928427043,0.0
64,64.14838363095707,0.0
65,63.94707795197159,0.0
66,63.748335588113825,33.41588974123913
67,63.552049783151155,0.0
68,63.35811422156618,0.0
69,63.16642355977198,0.0
70,62.97687394923276,0.0
71,62.789363549956576,0.0
72,62.60379303285686,0.0
73,62.42006606951562,0.0
74,62.238089807920815,0.0
75,62.05777533279319,50.77695575068518
76,61.879038109165656,50.32193105874098
77,61.70179840792916,104.24749612943364
78,61.52598171211263,138.59423507457086
79,61.351519102723216,114.2203528014247
80,61.1783476230334,135.02386143097618
81,61.00641062026561,126.96551265504544
82,60.83565806369184,99.31537490805525
83,60.666046838235076,44.4343942325098
84,60.497541012731425,0.0
85,60.33011208208582,3.2684094011011027
86,60.163739182630735,28.118456372662962
87,59.99840928007509,19.977467927417287
88,59.83411732951057,32.195989013674094
89,59.67086640702361,69.10035650992256
90,59.50866781254374,52.49051527780119
91,59.347541143642225,0.0
92,59.18751434007916,1.142858801659095
93,59.028623698981654,0.0
94,58.870913860620725,0.0
95,58.71443776483902,23.142988897786765
96,58.55925657826717,26.490580420592053
97,58.40543959254961,0.0
98,58.25306409388519,0.0
99,58.10221520427077,21.115648129017195
100,57.95298569491681,12.396896074557489
101,57.805475772384966,0.0
102,57.65979283807651,14.66831390598361
103,57.51605122177682,0.0
104,57.37437189003659,10.945910001769867
105,57.23488213024329,0.0
106,57.09771521130636,13.257587666263532
107,56.96301002194805,36.06850297991427
108,56.83091068765637,16.319689026141134
109,56.7015661674191,7.958215273112714
110,56.57512983141656,43.77910217519853
111,56.451759020906486,87.57522264884943
112,56.33161459158715,44.70723942247182
113,56.21486044177275,26.269236270832312
114,56.101663026760846,0.0
115,55.99219086081216,0.0
116,55.886614008200546,0.0
117,55.785103564824134,16.29557230303603
118,55.687831131897326,0.0
119,55.594968283268265,19.9398907663466
120,55.506686027926825,21.835067246225442
121,55.42315426928435,0.0
122,55.34454126281773,65.82712585047756
123,55.27101307367795,56.44292349186779
