day_of_year,seasonal,price
1,82.59449564172941,154.2982305778553
2,82.29669462069528,146.876958412568
3,81.99374555181406,164.66170277639495
4,81.68598125225188,188.97646872789946
5,81.37373624140398,180.06557058700218
6,81.05734603891136,152.80307456772013
7,80.73714646685718,145.93533803303507
8,80.4134729578856,134.39491341629318
9,80.08665987096285,162.11659658682356
10,79.75703981647543,172.51222720602402
11,79.42494299232773,158.7236684069208
12,79.09069653266741,118.67173705447013
13,78.75462387082737,107.35905975003439
14,78.41704411802918,134.95481537813677
15,78.07827145934615,97.6919149952518
16,77.73861456837223,98.1421647084712
17,77.39837604198871,124.93548579182874
18,77.05785185656175,107.09472546344905
19,76.71733084684178,112.65543820872165
20,76.37709420877127,96.20197358467784
21,76.03741502733858,86.10512181749097
22,75.69855783054528,53.41595115226835
23,75.3607781704799,18.728371793338695
24,75.02432223241593,10.893836564020333
25,74.68942647277248,56.866341092049645
26,74.35631728669685,45.31997380104101
27,74.02521070594472,31.029724902300387
28,73.69631212765104,27.104223386078765
29,73.36981607449886,29.363249777482473
30,73.04590598670718,65.81504714987156
31,72.72475404617188,115.24051474119662
32,72.40652103300565,154.90041129513068
33,72.09135621463457,96.1091045821288
34,71.77939726752065,100.47365850824343
35,71.47077023149116,91.5128128202026
36,71.16558949656668,117.5874557399398
37,70.86395782209364,121.88738636064565
38,70.5659663878981,108.04031794265411
39,70.27169487709371,81.96941787090896
40,69.98121159009034,95.88224357065775
41,69.6945735892674,87.39264247873353
42,69.4118268736942,45.92196614313682
43,69.13300658319949,0.0
44,68.85813723101492,0.0
45,68.58723296414193,12.499695646008128
46,68.3202978505182,24.776616840624463
47,68.05732619198982,19.158576419449673
48,67.79830286202822,13.000784741025562
49,67.54320366706604,7.057447542958471
50,67.29199573026538,0.7322143378172399
51,67.04463789647461,31.2124227440938
52,66.80108115707442,21.893713892390622
53,66.56126909336488,49.70952520282292
54,66.32513833709739,29.022670504722527
55,66.09261904671312,65.85101720430464
56,65.8636353978112,73.51347549548456
57,65.63810608633379,80.77237409660898
58,65.41594484292716,90.83600043423417
59,65.19706095690945,131.16635369859011
60,64.98135980825568,124.85077004990907
61,64.76874340599244,115.4318675807975
62,64.5591109313825,156.86808453066556
63,64.35235928427043,140.79814249164428
64,64.14838363095707,114.85886933690492
65,63.94707795197159,117.82197242638007
66,63.748335588113825,69.23914283750628
67,63.552049783151155,102.11921723011562
68,63.35811422156618,61.05875481655777
69,63.16642355977198,16.253807701093017
70,62.97687394923276,47.718286969418756
71,62.789363549956576,4.128554110776186
72,62.60379303285686,0.0
73,62.42006606951562,0.0
74,62.238089807920815,0.0
75,62.05777533279319,7.538988384133724
76,61.879038109165656,48.72688173401068
77,61.70179840792916,16.924663522130146
78,61.52598171211263,15.687095645704325
79,61.351519102723216,56.82616453243453
80,61.1783476230334,47.90178027353306
81,61.00641062026561,76.70150275085868
82,60.83565806369184,88.88797942593736
83,60.666046838235076,110.90032505366196
84,60.497541012731425,86.29918103923173
85,60.33011208208582,111.12476235322646
86,60.163739182630735,115.53154108676983
87,59.99840928007509,77.57084266499074
88,59.83411732951057,92.98921477147451
89,59.67086640702361,54.403321690105216
90,59.50866781254374,42.804987273014845
91,59.347541143642225,8.714212831248737
92,59.18751434007916,4.487322629546796
93,59.028623698981654,1.0122664593571216
94,58.870913860620725,0.0
95,58.71443776483902,0.0
96,58.55925657826717,0.0
97,58.40543959254961,0.0
98,58.25306409388519,6.211960850197286
99,58.10221520427077,29.720958244917448
100,57.95298569491681,0.0
101,57.805475772384966,19.02033546019804
102,57.65979283807651,59.64794139077306
103,57.51605122177682,27.34631304835983
104,57.37437189003659,49.43757424557063
105,57.23488213024329,24.85284116516734
106,57.09771521130636,37.56292953827368
107,56.96301002194805,45.75771048288022
108,56.83091068765637,45.8370732938098
109,56.7015661674191,59.34614710957639
110,56.57512983141656,70.01822056966033
111,56.451759020906486,83.61888296197557
112,56.33161459158715,52.3210571255422
113,56.21486044177275,64.38299773381169
114,56.101663026760846,38.78682657166681
115,55.99219086081216,50.14720413827196
116,55.886614008200546,36.677789332765485
117,55.785103564824134,13.230256759270539
118,55.687831131897326,35.44511053319023
119,55.594968283268265,36.42976635255156
120,55.506686027926825,47.831365670668895
121,55.42315426928435,60.667093222722414
122,55.34454126281773,97.89055632565598
123,55.27101307367795,72.47257691924153
124,55.20273303586613,79.85581477637135
125,55.13986121457789,112.45078282867779
126,55.08255387331117,115.06713203466717
127,55.03096294732213,116.22011708641375
128,54.985235524998046,56.57391677576622
129,54.94551333869751,47.55712593465361
130,54.91193226658404,25.09135527259734
131,54.88462184695115,0.0
132,54.86370480650497,16.93313168004856
133,54.84929660403391,34.88861169366179
134,54.84150499085456,30.362116255165905
135,54.840429589378985,16.871870794379717
136,54.84616149109998,34.89744734027667
137,54.85878287523964,25.64739403109875
138,54.87836664925113,42.18561680599307
139,54.90497611230479,4.4693771007543575
140,54.93866464282805,17.298070064227915
141,54.97947541110366,27.692041500843175
142,55.02744111786272,15.284796743530038
143,55.08258375973902,54.2948405331936
144,55.14491442237768,78.7636860738701
145,55.214433101915965,76.87615247742939
146,55.291128555476874,62.678871297494624
147,55.374978181236685,54.239457158617306
148,55.46594792854653,75.19584926054787
149,55.56399223850574,92.73865727608899
150,55.66905401530115,90.23492839137208
151,55.781064628541415,67.5672392558965
152,55.899943946730424,86.80189866722702
153,56.02560040193744,95.66269901801135
154,56.1579310856352,129.73667796927498
155,56.29682187559155,126.12670518025156
156,56.44214759361232,119.12566200865774
157,56.59377219384906,145.90647521122685
158,56.75154898129852,100.09151864687996
159,56.91532086003719,65.53361880705197
160,57.08492061065027,42.59246212762771
161,57.26017119623289,11.84289186712131
162,57.44088609626046,33.495111322099575
163,57.62686966754667,6.896413103848246
164,57.81791753143044,62.350626437782026
165,58.013816986258846,91.84687164296963
166,58.214347444160666,91.16801283309027
167,58.419280891035704,112.02166389589388
168,58.628382368617984,151.66852248255984
169,58.841410477406974,124.04092539514644
170,59.05811789920079,109.45683054061593
171,59.27825193790692,86.48001449902479
172,59.501555077253116,85.9536922446653
173,59.72776555396977,64.88088816133687
174,59.956617944969054,45.03379548836578
175,60.18784376700346,81.66214950405092
176,60.42117208724697,107.55467042974361
177,60.6563301432085,82.52805530181972
178,60.89304397035603,89.00895150607961
179,61.131039035804356,76.58902824268259
180,61.37004087639739,85.92507909453093
181,61.60977573949896,98.692436299268
182,61.84997122479294,126.12007451965643
183,62.090356925386324,141.35657094609596
184,62.330665066503755,82.16477228140701
185,62.57063114006447,81.4431311993049
186,62.80999453343752,56.01932907621189
187,63.04849915068099,61.06185709745451
188,63.28589402458673,65.59718068418161
189,63.521933917870086,57.40558810336714
190,63.756379911868954,53.48829256677451
191,63.98899998114408,76.92824319801495
192,64.2195695524052,77.76868407168445
193,64.44787204622473,89.86427935667788
194,64.67369940004129,55.0186085901603
195,64.89685257100072,124.62776462151089
196,65.11714201723171,81.43096365204775
197,65.33438815620502,87.54400114258627
198,65.54842179888341,57.8214814103918
199,65.75908455842833,6.525403945448076
200,65.96622923229376,3.5274010340641695
201,66.16972015660437,0.0
202,66.36943353178506,0.0
203,66.56525771848165,0.0
204,66.7570935028886,39.21361043306811
205,66.94485433067697,63.81408205612269
206,67.12846650879705,93.6879257408345
207,67.30786937451157,101.8314507876426
208,67.48301543110104,78.28312535142902
209,67.6538704497674,93.56958649339165
210,67.82041353735084,95.82508997974543
211,67.98263716956252,87.68487845454301
212,68.14054718952573,81.7900136488627
213,68.29416277150892,103.60599065817365
214,68.44351634982395,73.00125026123982
215,68.58865351295493,58.25044442588799
216,68.7296328630736,33.27849817886623
217,68.86652584118843,54.81344791417841
218,68.99941651826494,76.7546817287289
219,69.12840135274446,99.36194908575705
220,69.2535889149776,72.3229905181397
221,69.37509957917591,61.90032243883131
222,69.49306518357194,68.55163485449926
223,69.6076286595623,84.57244332182802
224,69.71894363069062,76.45188592383914
225,69.82717398240904,75.05668232879539
226,69.93249340363366,70.02140055233806
227,70.03508490118708,90.50008610140823
228,70.13514028829238,68.86111557621098
229,70.23285964835472,31.87624029006853
230,70.32845077533268,60.48199800249773
231,70.42212859206636,51.31995178436672
232,70.51411454798851,21.85996165292338
233,70.60463599770308,15.33921880944309
234,70.69392556196733,48.50053438706814
235,70.78222047266372,55.04409081848496
236,70.86976190339256,75.15901280495775
237,70.95679428735693,102.72762587862135
238,71.04356462424914,114.24363466115526
239,71.13032177787878,98.58668713596425
240,71.21731576631154,113.13950462780537
241,71.30479704631053,116.3308248072538
242,71.39301579389071,122.4948226089131
243,71.48222118281099,152.8426159991261
244,71.57266066283788,182.34131176361336
245,71.66457923961909,133.95838223190577
246,71.75821875800554,129.56980728185283
247,71.85381719065454,90.70176544493083
248,71.95160793373837,91.04941807267343
249,72.051819111567,51.6441196256893
250,72.15467289191504,48.70490209118775
251,72.2603848138194,67.10520242289115
252,72.36916312958533,70.16780821143244
253,72.48120816270611,39.2685281459053
254,72.59671168336372,83.62534626522711
255,72.71585630313709,112.14473899203473
256,72.83881489049742,140.21306938968715
257,72.96575000862114,130.78264501319958
258,73.09681337699627,152.07925828342002
259,73.2321453582403,90.37160796023589
260,73.37187447148641,91.4800923177573
261,73.51611693362877,87.98134766426978
262,73.66497622965024,92.22645928701529
263,73.81854271318302,63.52232988961199
264,73.97689323837857,60.95877721999434
265,74.14009082408518,57.3054217340069
266,74.3081843512515,79.78747804806822
267,74.48120829439098,73.61764090820797
268,74.65918248785836,99.54696291900844
269,74.84211192760111,94.93790314856112
270,75.02998660896081,103.37476621376881
271,75.22278140100896,80.64640082362973
272,75.42045595780993,76.3640510084722
273,75.62295466691133,86.3200575486214
274,75.8302066352684,123.32805007081654
275,76.04212571271479,74.17365412894091
276,76.25861055299826,95.22001853704879
277,76.47954471230388,109.97135946436359
278,76.70479678509474,115.09684152256852
279,76.93422057700445,104.33195800116701
280,77.16765531442294,119.4669427426089
281,77.40492589032506,95.10535894266303
282,77.64584314579851,48.83451844492431
283,77.89020418663921,56.306902585814484
284,78.13779273429259,35.60183350280605
285,78.38837951033256,45.751894995241884
286,78.64172265358583,35.75542681939908
287,78.89756816892624,32.208397462429915
288,79.15565040668383,57.73797703435561
289,79.41569257153634,85.75390742949605
290,79.67740725967585,115.56405509305606
291,79.94049702297276,109.1906990893847
292,80.20465495878987,86.19955754602572
293,80.46956532403581,63.503886518761355
294,80.73490417198539,54.094655429327105
295,81.00034001033683,52.77047370955482
296,81.2655344789232,60.60632475284512
297,81.53014304544469,106.62971659579152
298,81.7938157175444,102.5509461568118
299,82.05619776950836,62.45623252409229
300,82.31693048183418,55.02122385258426
301,82.57565189188105,16.981741829759144
302,82.8319975537854,8.944423660470122
303,83.08560130580426,18.853674524431383
304,83.3360960432299,12.747689915917235
305,83.58311449500579,0.0
306,83.8262900021654,44.546051362905295
307,84.06525729621086,44.25991727668958
308,84.29965327555031,45.17248392460464
309,84.52911777811741,9.408409664797574
310,84.75329434830773,54.207652350805475
311,84.97183099638139,65.98542309890483
312,85.1843809485015,66.7588829136182
313,85.39060338560262,67.87248546839825
314,85.59016416931205,104.88862509886413
315,85.78273655318138,87.42905347446148
316,85.96800187752268,135.92167583137922
317,86.14565024618712,114.94376260185176
318,86.3153811836699,94.80142182341234
319,86.4769042709762,100.12366162747485
320,86.62993975873749,120.56020780593852
321,86.77421915612622,140.26447595951677
322,86.90948579417868,105.57087953065624
323,87.03549536220184,97.45959987274307
324,87.15201641600882,86.93129591767438
325,87.25883085679901,93.87418236506919
326,87.35573437957572,134.5696739807667
327,87.4425368900695,151.59603115761468
328,87.51906288921798,204.43523513075513
329,87.58515182433413,193.41167847603248
330,87.64065840618038,176.61676119696574
331,87.68545289125272,169.73497126048392
332,87.71942132866681,164.79189076368465
333,87.74246577112855,138.10118983240375
334,87.75450444956196,172.7091169364612
335,87.7554719110599,149.29433458205625
336,87.74531911991508,129.85229018910695
337,87.72401352158269,150.45479312995428
338,87.69153906951898,154.7987846109296
339,87.64789621493387,102.87391635243287
340,87.59310185958873,82.81135088137536
341,87.52718927186305,76.54837559823265
342,87.45020796640598,82.86625461062759
343,87.36222354777986,124.59264105634873
344,87.26331751859186,123.28359905371184
345,87.15358705269945,99.87994863368644
346,87.03314473416147,111.25177239487955
347,86.90211826269112,80.36149587439895
348,86.76065012645076,61.99545438651748
349,86.60889724310813,35.94221199382834
350,86.44703057015208,14.9015703150896
351,86.2752346855403,15.614754281501476
352,86.0937073398247,32.49269191035033
353,85.90265898096851,17.631405573168706
354,85.70231225313564,53.56972125379441
355,85.49290147079438,80.35463667169346
356,85.27467206953773,24.490212541527875
357,85.04788003507618,98.04618938397722
358,84.81279131191062,87.37822388978114
359,84.56968119324114,123.61196906424024
360,84.31883369370803,120.12857836970346
361,84.06054090660282,114.3151891706984
362,83.79510234721978,86.45478554885199
363,83.52282428404848,77.07454301472373
364,83.24401905953471,55.389766485997214
365,82.95900440215594,59.48530964851876
