day_of_year,seasonal_temp,temperature,seasonal_heat_demand,heat_demand
1,1.5426493006298163,0.6761008539125906,336.5307385663141,350.58933184384557
2,1.5087727660205155,0.12553315848922164,337.08034017662055,359.52155869282035
3,1.4773407550605664,1.3080692881995855,337.59028264972164,340.33648652915247
4,1.448353562430149,3.0384710086359066,338.0605612048241,312.2630255628168
5,1.4218109288181833,3.3157432790184487,338.49118004890465,307.76465263143234
6,1.3977120406813068,6.9992093282585435,338.8821523806197,248.00532672872188
7,1.3760555301213448,6.956479601003039,339.2335003922934,248.69855958675853
8,1.3568394749099388,6.5576631165614225,339.5452552695183,255.16882535017902
9,1.3400613986886274,1.8710832545714307,339.817457187909,331.20233552723573
10,1.3257182713719922,4.3058698365381,340.0501553065616,291.701169258767
11,1.3138065097807146,5.703967556634277,340.24340775778353,269.0188976748331
12,1.3043219785305857,7.264108868275777,340.39728163267046,243.70768485236098
13,1.2972599912025378,5.703781755007277,340.5118529621237,269.02191205852296
14,1.2926153118176835,9.548242865854583,340.5872066929204,206.6506559176345
15,1.2903821566402076,5.999757199149752,340.6234366584632,264.22010506769743
16,1.2905541963297034,4.95909861887379,340.6206455438621,281.1034031409871
17,1.2931245584631674,5.01332464109764,340.5789448450181,280.22365822379123
18,1.2980858304454226,3.1418509119176328,340.4984548214054,310.58582445673403
19,1.3054300628252695,4.231319176237366,340.37930444227186,292.91065433223275
20,1.3151487730330365,4.524583412033344,340.22163132600144,288.15283308228356
21,1.3272329495534345,4.584128931885743,340.0255816724158,287.1867864079454
22,1.3416730565461135,7.096782492874333,339.7913101878113,246.42233221603007
23,1.3584590389242222,10.053487676014056,339.518980002567,198.45373245822
24,1.3775803278997072,6.658378722480588,339.2087625811789,253.53484891679935
25,1.3990258470019337,6.385058817942975,338.860837624616,257.9690999815894
26,1.4227840185744702,5.966788019311778,338.4753929649188,264.75498605651205
27,1.4488427707527447,4.2117273915496405,338.0526244519958,293.22850491929364
28,1.477189544923383,3.319976105871847,337.5927358326061,307.6959806588825
29,1.507811303663913,0.21522949681980563,337.09593862154804,358.0663551853296
30,1.540694539159552,1.0737348167942984,336.56245196510804,344.1382509162131
31,1.5758252820917051,1.3288367191249328,335.99250249685656,339.99956264924174
32,1.6131891109907046,2.3340533604766915,335.3863241859125,323.69126278429235
33,1.6527711620433614,4.175420499333185,334.74415817782847,293.8175358416569
34,1.694556139343754,4.758732309973594,334.06625262828584,284.35407937728917
35,1.738528325573761,6.724120790893286,333.3528625298171,252.46827150322358
36,1.7846715930977373,4.850124251923173,332.6042495318094,282.8713669616356
37,1.8329694154539034,2.7439368192589058,331.8206817540722,317.0414501165335
38,1.8834048792229416,5.001647906164219,331.0024335942853,280.41309768082374
39,1.9359606962525846,2.751911313421899,330.1497855296708,316.9120745802246
40,1.990619216215005,-1.4354999123462082,329.2630239132667,384.8472391193329
41,2.0473624394721246,-1.7433093220827138,328.3424407652037,389.8410364250416
42,2.1061720302223117,-1.6244016002825221,327.38833355941847,387.91191716497065
43,2.1670293299001635,-0.5846597859744258,326.4010050062591,371.0434923972899
44,2.2299153707996706,1.7130176108062758,325.38076283146825,333.76673986638593
45,2.2948108898895048,4.1901380023488946,324.3279195520481,293.5787639763993
46,2.361696342787817,2.1753429111361076,323.2427922495376,326.26612823425796
47,2.4305519178626414,2.7949791035936724,322.12570234125303,316.21335710207245
48,2.5013575504228216,2.6371480405113554,320.9769753500584,318.7739556823833
49,2.5740929369632917,6.229584494731427,319.7969406732549,260.4914635994702
50,2.6487375494275667,7.938192267116301,318.58593135119145,232.7715803848777
51,2.7252706494493797,9.977705035215891,317.3442838362125,199.68320477279715
52,2.8036713025348012,8.881114630033728,316.0723377625725,217.47392213765121
53,2.88391839214533,8.77308883289751,314.7704357179565,219.2264966776813
54,2.9659906336421273,9.144478139682093,313.43892301725293,213.20120030621067
55,3.0498665880510822,10.488699926937269,312.0781474792351,191.3929939059703
56,3.135524675608143,9.613716011940642,310.6884592068044,205.5884414102849
57,3.222943189044239,7.792528548756294,309.270210371462,235.13478001840548
58,3.312100306569144,8.822033741818622,307.82375500266164,218.4324307831148
59,3.4029741045136848,8.058229350720087,306.34944878270744,230.82413873519303
60,3.495542569590044,3.70394579916437,304.84764884784636,301.4665842883186
61,3.5897836107302674,5.425141228788173,303.31871359620436,273.5424831167157
62,3.6856750704636103,3.871598244089319,301.76300250320446,298.74664688134203
63,3.783194735794041,5.015345774942473,300.18087594509313,280.1908680217066
64,3.8823203485400044,8.133638906723133,298.57269503119164,229.60071922402517
65,3.9830296150994737,6.372985895536494,296.9388214454715,258.16496705218066
66,4.085300215604372,4.383515937198094,295.27961729803565,290.4414647922707
67,4.189109812429646,4.912012103901675,293.59544498707055,281.8673190713164
68,4.294436058023573,3.243224807080753,291.88666707180914,308.9411681579934
69,4.40125660202727,4.407240266612328,290.15364615702737,290.05656917647406
70,4.509549097653044,5.453539544694218,288.39674478956306,273.08175830138384
71,4.619291207292745,6.9033451759497595,286.6163253673281,249.56059479516426
72,4.730460607329147,5.8571617422550695,284.81275006125065,266.5335262495143
73,4.8430349921253075,0.9684646842053337,282.9863807505525,345.84611847277813
74,4.956992077168715,0.7851980205762494,281.1375789717396,348.8193757615679
75,5.072309601349265,2.61029351386118,279.2667058816453,319.20963457519724
76,5.188965328352256,-0.1544829382813946,277.37412223483045,364.06444654931954
77,5.3069370471497725,2.4938628284587354,275.46018837561166,321.0985672220655
78,5.4262025715763595,6.348841011482922,273.525264244945,258.55668560632296
79,5.546739738977152,6.422615518206227,271.56970940235874,257.35979258989374
80,5.668526407919275,2.8185986742379914,269.5938830630826,315.83016105765466
81,5.791540454959809,1.6828305546741973,267.5981441504834,334.2564846071614
82,5.915759770466251,2.491479997772715,265.5828513638721,321.13722547318923
83,6.041162253488191,0.16750776716241322,263.5483632617045,358.840576627068
84,6.167725805681472,1.8164293034068528,261.49503836015333,332.089023020986
85,6.295428324289026,1.8045231087982758,259.4232352469849,332.28218515533547
86,6.424247694185312,3.810705271765313,257.33331271062764,299.73455417562684
87,6.554161778994024,3.161414384250141,255.22562988427504,310.268433199891
88,6.685148411291714,1.6261169581146317,253.1005464048193,335.17658710155445
89,6.817185381912694,3.3838933344411792,250.95842258636478,306.6590088389139
90,6.950250428373445,5.0192861384941345,248.79961960802655,280.12694087631934
91,7.084321222437624,3.4952077901893213,246.62449971567153,304.85308019729973
92,7.219375356845522,3.7961595595717044,244.4334264372155,299.970538963825
93,7.355390331234635,7.159888672662128,242.22676481104287,245.39851858126292
94,7.492343537280734,4.049217852864435,240.00488162707316,295.8650055289821
95,7.630212243091596,5.422081698920081,237.76814567995186,273.5921199099024
96,7.768973576888159,2.952649947775231,235.51692803380186,313.6553578598247
97,7.908604510010466,3.078294774385583,233.25160229792954,311.6169380560243
98,8.049081839288343,2.644541457543207,230.9725449128368,318.6540073478433
99,8.190382168819253,4.011552970743821,228.68013544585122,296.47606802708685
100,8.332481891198048,7.259995257471408,226.3747568956482,243.77442270345261
101,8.475357168245797,5.9928088997211635,224.05679600490024,264.3328319625492
102,8.618983911286962,7.825336373683337,221.7266435802532,234.6025167979046
103,8.763337761026374,9.015307880914936,219.38469481879577,215.29681554669767
104,8.908394067079456,10.055393612917733,217.03134964015408,198.42281117292666
105,9.054127867210992,4.813048602301601,214.6670130233153,283.47286994800015
106,9.200513866339659,5.214399831915914,212.29209534725075,276.96148132344
107,9.347526415366973,9.448837667454987,209.90701273438836,208.2633727360264
108,9.495139489891008,10.646546017975776,207.512187395954,188.8321515171053
109,9.643326668866584,8.63823186408595,205.10804797818153,221.41437120719522
110,9.792061113274801,8.328736632192578,202.6950299083712,226.43551872988422
111,9.94131554486597,7.92192054874357,200.2735757397572,233.0355673222444
112,10.091062225040995,6.578131253714528,197.84413549412923,254.83675711270845
113,10.241272933936838,7.804516627305042,195.40716700114265,234.9402894262933
114,10.39191894978267,11.614651243815782,192.96313623323772,173.12593489240604
115,10.542971028593504,9.11002251122194,190.5125176350832,213.7601969422073
116,10.694399384268571,8.062090132932365,188.05579444645363,230.7615026909405
117,10.8461736691619,13.056452754843516,185.59345901744584,149.7346275658998
118,10.998262955192361,13.373308094091007,183.12601311494325,144.594072113784
119,11.150635715560522,9.492851146658603,180.65396821923554,207.5493127141121
120,11.303259807139073,10.467953460523985,178.1778458097106,191.7295776646225
121,11.456102453603183,11.409595452818802,175.6981776385418,176.45269172377542
122,11.609130229366539,16.318753053043643,173.21550599130458,37.08483055480016
123,11.76230904438774,19.332902117781583,170.7303839334723,37.08483055480016
124,11.915604129910921,17.057859770227473,168.2433755417556,37.08483055480016
125,12.068980025203183,17.856168178288264,165.75505611927002,37.08483055480016
126,12.222400565349993,19.44968131425301,163.26601239353934,37.08483055480016
127,12.375828870168391,18.90145397859818,160.77684269636387,37.08483055480016
128,12.529227334295879,17.243566149476578,158.28815712461522,37.08483055480016
129,12.682557618511304,17.09783706588439,155.8005776810433,37.08483055480016
130,12.835780642341852,16.47244175518019,153.3147383942179,37.08483055480016
131,12.988856578008148,14.158027069697741,150.8312854167616,131.86305291109625
132,13.141744845757273,12.615388802683528,148.35087710106512,156.8903021693087
133,13.294404110630948,14.91052097781554,145.87418405171934,119.65484246640032
134,13.44679228071359,16.43722035874216,143.4018891539382,37.08483055480016
135,13.5988665069022,13.247853907555829,140.9346875772921,146.62939903652347
136,13.750583184237303,12.62891226268359,138.4732867541149,156.67090206009834
137,13.901897954831043,13.090294883399945,136.01840633199978,149.18558414793148
138,14.05276571242559,17.161249864552847,133.57077809984503,37.08483055480016
139,14.20314060861177,13.935753558394339,131.13114588696493,135.46914430000976
140,14.35297606073445,9.70530638753397,128.70026543483579,204.10250967331058
141,14.502224761508067,10.124350278265993,126.27890424109634,197.30408120972777
142,14.650838690361905,7.955440146965789,123.86784137548614,232.49175652895565
143,14.798769126531415,9.903160198962059,121.46786726745611,200.8925953588665
144,14.945966663908152,13.3809239278587,119.07978346524825,144.47051536422788
145,15.09238122765718,14.931968509470774,37.08483055480016,119.306884858848
146,15.237962092607127,14.61198406093378,37.08483055480016,124.49820593750059
147,15.382657903414206,13.247596600109057,37.08483055480016,146.6335735068086
148,15.5264166964978,10.690672069011958,37.08483055480016,188.1162651672868
149,15.669185923741232,12.018820381682726,37.08483055480016,166.56882946324347
150,15.810912477947483,15.631139916112701,37.08483055480016,37.08483055480016
151,15.951542720035857,11.646656949887973,37.08483055480016,172.60668498095131
152,16.091022507961497,16.955757532961144,37.08483055480016,37.08483055480016
153,16.229297227335987,19.681731059377615,37.08483055480016,37.08483055480016
154,16.366311823723244,19.812776515297,37.08483055480016,37.08483055480016
155,16.50201083658113,18.092041437118933,37.08483055480016,37.08483055480016
156,16.63633843481545,19.721469648197022,37.08483055480016,37.08483055480016
157,16.76923845390911,23.970477927621793,37.08483055480016,37.08483055480016
158,16.900654434585707,23.608571493204984,37.08483055480016,37.08483055480016
159,17.030529662962923,20.56136293092202,37.08483055480016,37.08483055480016
160,17.15880721214778,19.697543948959662,37.08483055480016,37.08483055480016
161,17.28542998522205,18.915291939572942,37.08483055480016,37.08483055480016
162,17.41034075956301,20.277326298669678,37.08483055480016,37.08483055480016
163,17.533482232441056,18.368822363832237,37.08483055480016,37.08483055480016
164,17.654797067832934,19.273671961080396,37.08483055480016,37.08483055480016
165,17.774227944385704,21.340005777011182,37.08483055480016,37.08483055480016
166,17.891717604464166,18.853671149277847,37.08483055480016,37.08483055480016
167,18.00720890421108,16.27679881041088,37.08483055480016,37.08483055480016
168,18.120644864547295,14.780299299620976,37.08483055480016,121.7675155853591
169,18.231968723035887,13.216224870437973,37.08483055480016,147.14253799636396
170,18.341123986532335,11.808059043204395,37.08483055480016,169.98815119594045
171,18.4480544845403,15.420626865752965,37.08483055480016,37.08483055480016
172,18.55270442319048,15.773660701614657,37.08483055480016,37.08483055480016
173,18.655018439758194,12.31270817973116,37.08483055480016,161.8008917470727
174,18.75494165763342,12.856792811569123,37.08483055480016,152.97384396164009
175,18.85241974165548,18.632771734836922,37.08483055480016,37.08483055480016
176,18.94739895372325,17.425607679041693,37.08483055480016,37.08483055480016
177,19.039826208590235,17.239538032286177,37.08483055480016,37.08483055480016
178,19.129649129753325,20.980595321494633,37.08483055480016,37.08483055480016
179,19.2168161053425,21.085362327339375,37.08483055480016,37.08483055480016
180,19.301276343918786,22.014211480262624,37.08483055480016,37.08483055480016
181,19.382979930086755,20.4017228847927,37.08483055480016,37.08483055480016
182,19.461877879827924,20.241043933233744,37.08483055480016,37.08483055480016
183,19.537922195461103,18.09201192548213,37.08483055480016,37.08483055480016
184,19.611065920136063,18.373582202711326,37.08483055480016,37.08483055480016
185,19.681263191767087,18.110109331446505,37.08483055480016,37.08483055480016
186,19.74846929631341,17.07248293745292,37.08483055480016,37.08483055480016
187,19.81264072031461,18.24745235494401,37.08483055480016,37.08483055480016
188,19.873735202589383,19.746308437590205,37.08483055480016,37.08483055480016
189,19.93171178500779,18.682472599812325,37.08483055480016,37.08483055480016
190,19.986530862247957,21.347930978276842,37.08483055480016,37.08483055480016
191,20.038154230449948,20.733461998084227,37.08483055480016,37.08483055480016
192,20.08654513468101,20.08707065153663,37.08483055480016,37.08483055480016
193,20.131668315128394,18.546533656324115,37.08483055480016,37.08483055480016
194,20.17349005193796,21.162731243738108,37.08483055480016,37.08483055480016
195,20.211978208618888,16.497150747483616,37.08483055480016,37.08483055480016
196,20.24710227393733,18.305876018101422,37.08483055480016,37.08483055480016
197,20.278833402224294,15.79028452669922,37.08483055480016,37.08483055480016
198,20.307144452025813,20.772609698338556,37.08483055480016,37.08483055480016
199,20.332010023026267,23.27284910687478,37.08483055480016,37.08483055480016
200,20.35340649117872,27.502728358421322,37.08483055480016,37.08483055480016
201,20.37131204197941,22.980455003395587,37.08483055480016,37.08483055480016
202,20.385706701826585,22.805091574192794,37.08483055480016,37.08483055480016
203,20.396572367407522,23.881201836832446,37.08483055480016,37.08483055480016
204,20.4038928330609,22.442697354973472,37.08483055480016,37.08483055480016
205,20.40765381606551,18.400705162505552,37.08483055480016,37.08483055480016
206,20.407842979809836,18.173397248076057,37.08483055480016,37.08483055480016
207,20.404449954801066,19.526396193553452,37.08483055480016,37.08483055480016
208,20.397466357475835,15.05461399535823,37.08483055480016,37.08483055480016
209,20.386885806779187,18.649170934464394,37.08483055480016,37.08483055480016
210,20.37270393848211,15.065698179057623,37.08483055480016,37.08483055480016
211,20.354918417212296,13.553451351060856,37.08483055480016,141.67148793395756
212,20.333528946176855,15.651663322900571,37.08483055480016,37.08483055480016
213,20.308537274559917,18.45144246807974,37.08483055480016,37.08483055480016
214,20.279947202582452,19.63180911672552,37.08483055480016,37.08483055480016
215,20.247764584215602,12.792934260160287,37.08483055480016,154.00986382290714
216,20.211997327543543,16.36959851406446,37.08483055480016,37.08483055480016
217,20.172655392775646,16.06125101268644,37.08483055480016,37.08483055480016
218,20.129750787912542,20.139057976714035,37.08483055480016,37.08483055480016
219,20.083297562074392,20.30947995672293,37.08483055480016,37.08483055480016
220,20.03331179650443,22.793940414352786,37.08483055480016,37.08483055480016
