day_of_year,seasonal_temp,temperature,seasonal_heat_demand,heat_demand
1,1.5426493006298163,-4.294757948687773,336.5307385663141,431.23488883553694
2,1.5087727660205155,1.5856697741371506,337.08034017662055,335.8327887379604
3,1.4773407550605664,0.9038871338275715,337.59028264972164,346.8938031337565
4,1.448353562430149,3.7301246330811813,338.0605612048241,301.04186760927917
5,1.4218109288181833,4.998224028189614,338.49118004890465,280.46864553629473
6,1.3977120406813068,4.0586807043785464,338.8821523806197,295.71148337890895
7,1.3760555301213448,2.769587116374076,339.2335003922934,316.62530824246267
8,1.3568394749099388,3.863246718212742,339.5452552695183,298.8821392545501
9,1.3400613986886274,8.855261108124402,339.817457187909,217.89336106307067
10,1.3257182713719922,6.971042016805537,340.0501553065616,248.46230380477522
11,1.3138065097807146,4.98606241932052,340.24340775778353,280.66595142650635
12,1.3043219785305857,1.0059653348654773,340.39728163267046,345.2377204111682
13,1.2972599912025378,-4.44162945556662,340.5118529621237,433.61768322757587
14,1.2926153118176835,-6.52079064124836,340.5872066929204,467.3493015562026
15,1.2903821566402076,-3.7617063890371343,340.6234366584632,422.58683793720377
16,1.2905541963297034,-2.7080184148274835,340.6206455438621,405.4921553179486
17,1.2931245584631674,-1.988873276563175,340.5789448450181,393.82498420400475
18,1.2980858304454226,-2.1284033281316117,340.4984548214054,396.08867327115945
19,1.3054300628252695,-3.9194065316154134,340.37930444227186,425.145312506878
20,1.3151487730330365,-0.8611064532862462,340.22163132600144,375.52847101953444
21,1.3272329495534345,1.0467383196323576,340.0255816724158,344.5762330913075
22,1.3416730565461135,1.3866468972348316,339.7913101878113,339.0616695811419
23,1.3584590389242222,2.9632503788432154,339.518980002567,313.4833799980954
24,1.3775803278997072,2.3497745501772913,339.2087625811789,323.4362074406737
25,1.3990258470019337,-0.856943931121368,338.860837624616,375.46093964682643
26,1.4227840185744702,-4.255091039298862,338.4753929649188,430.5913461140792
27,1.4488427707527447,-4.485766160970407,338.0526244519958,434.3337424303045
28,1.477189544923383,-3.5570246762282878,337.5927358326061,419.266150025721
29,1.507811303663913,-1.5092538428006428,337.09593862154804,386.0437983132317
30,1.540694539159552,-1.1633195059304278,336.56245196510804,380.4314748924063
31,1.5758252820917051,-0.6937467484572979,335.99250249685656,372.81328293033835
32,1.6131891109907046,1.6326217543316024,335.3863241859125,335.07105545503885
33,1.6527711620433614,2.2144451118476587,334.74415817782847,325.63174715822845
34,1.694556139343754,-0.8095742327040762,334.06625262828584,374.69242944263544
35,1.738528325573761,0.24985583453030102,333.3528625298171,357.50458901933337
36,1.7846715930977373,-1.7063432283710827,332.6042495318094,389.2413108372575
37,1.8329694154539034,0.1916474729579134,331.8206817540722,358.44894208325934
38,1.8834048792229416,-0.6238945797942637,331.0024335942853,371.6800246197299
39,1.9359606962525846,-4.244765521357669,330.1497855296708,430.42382835132173
40,1.990619216215005,-3.114050484686615,329.2630239132667,412.0794843350491
41,2.0473624394721246,-3.7522101648277615,328.3424407652037,422.43277435964205
42,2.1061720302223117,-2.607219825135127,327.38833355941847,403.8568325834816
43,2.1670293299001635,-2.0322212660222085,326.4010050062591,394.52824754203505
44,2.2299153707996706,-5.153773116355996,325.38076283146825,445.1712647037623
45,2.2948108898895048,-3.078004891609879,324.3279195520481,411.49469264286734
46,2.361696342787817,-0.191893224567659,323.2427922495376,364.6713785694358
47,2.4305519178626414,-0.3872132889603215,322.12570234125303,367.8401862161867
48,2.5013575504228216,4.64954400990941,320.9769753500584,286.1255139774926
49,2.5740929369632917,4.142656031542466,319.7969406732549,294.34909565042403
50,2.6487375494275667,0.40808891232581335,318.58593135119145,354.9374682862615
51,2.7252706494493797,5.3715158890963615,317.3442838362125,274.41248276065096
52,2.8036713025348012,6.136359798242072,316.0723377625725,262.00391001412845
53,2.88391839214533,6.1483447918817795,314.7704357179565,261.8094694705527
