day_of_year,seasonal_temp,temperature,seasonal_heat_demand,heat_demand
1,1.5426493006298163,8.549360208233857,336.5307385663141,222.85619534092774
2,1.5087727660205155,4.240758100855334,337.08034017662055,292.75752036415054
3,1.4773407550605664,5.4614500913884285,337.59028264972164,272.9534202275022
4,1.448353562430149,8.062152684835018,338.0605612048241,230.76048786971327
5,1.4218109288181833,5.397840280698376,338.49118004890465,273.98540460222466
6,1.3977120406813068,6.8898721440203925,338.8821523806197,249.7791767761576
7,1.3760555301213448,2.7067548759631155,339.2335003922934,317.6446775760529
8,1.3568394749099388,5.5058421945452,339.5452552695183,272.23321753672417
9,1.3400613986886274,5.526430241885604,339.817457187909,271.8992039163272
10,1.3257182713719922,-0.24665162753522152,340.0501553065616,365.55976065443576
11,1.3138065097807146,-2.111828927103159,340.24340775778353,395.81977571123593
12,1.3043219785305857,-1.6117601217233326,340.39728163267046,387.706826028793
13,1.2972599912025378,-2.9429726784771586,340.5118529621237,409.3039750078759
14,1.2926153118176835,-1.3201170027677607,340.5872066929204,382.9753052383286
15,1.2903821566402076,-0.26505244749258283,340.6234366584632,365.85828942652415
16,1.2905541963297034,-0.7146529284904686,340.6206455438621,373.15245782954526
17,1.2931245584631674,0.323448013105348,340.5789448450181,356.31065403403227
18,1.2980858304454226,0.2179239436753846,340.4984548214054,358.0226413772973
19,1.3054300628252695,-1.022123730789242,340.37930444227186,378.1407616810036
20,1.3151487730330365,4.923822274559277,340.22163132600144,281.67571479755367
21,1.3272329495534345,6.205498914562102,340.0255816724158,260.8822200271537
22,1.3416730565461135,8.025447615306208,339.7913101878113,231.35597868812502
23,1.3584590389242222,7.388256296456143,339.518980002567,241.69355834177608
24,1.3775803278997072,2.372772524538579,339.2087625811789,323.0630959672445
25,1.3990258470019337,0.10124503837540377,338.860837624616,359.91560106107977
26,1.4227840185744702,3.469902210342603,338.4753929649188,305.2636294932622
27,1.4488427707527447,6.188491062184982,338.0526244519958,261.1581497573379
28,1.477189544923383,2.7476181217957514,337.5927358326061,316.981725890735
29,1.507811303663913,2.397941151343436,337.09593862154804,322.65476855180236
30,1.540694539159552,1.9578110737551495,336.56245196510804,329.7952922853141
31,1.5758252820917051,3.629932558077955,335.99250249685656,302.6673504515119
32,1.6131891109907046,4.721133922238108,335.3863241859125,284.96406309264466
33,1.6527711620433614,5.467921690640077,334.74415817782847,272.8484271574912
34,1.694556139343754,4.280357543869423,334.06625262828584,292.1150721946791
35,1.738528325573761,3.99032517969288,333.3528625298171,296.8204606362897
36,1.7846715930977373,5.513471195983336,332.6042495318094,272.10944715927
37,1.8329694154539034,0.3871579797993261,331.8206817540722,355.27704476167264
38,1.8834048792229416,-3.0443535431758346,331.0024335942853,410.94874437803924
39,1.9359606962525846,-3.859554131161778,330.1497855296708,424.1742871039138
40,1.990619216215005,-2.5610287349098053,329.2630239132667,403.10744372590125
41,2.0473624394721246,-5.618798868537002,328.3424407652037,452.71568756697036
42,2.1061720302223117,-1.6110020723122886,327.38833355941847,387.69452768771976
43,2.1670293299001635,-0.4804821520935385,326.4010050062591,369.35334917575926
44,2.2299153707996706,-2.021544466810711,325.38076283146825,394.35503070899017
45,2.2948108898895048,5.465109032307673,324.3279195520481,272.89405878913703
46,2.361696342787817,7.100440597221485,323.2427922495376,246.36298434993185
47,2.4305519178626414,-1.249798148562927,322.12570234125303,381.8344755769832
