day_of_year,seasonal_temp,temperature,seasonal_heat_demand,heat_demand
1,1.5426493006298163,0.6320974705085064,336.5307385663141,351.3032280748721
2,1.5087727660205155,5.413726547473015,337.08034017662055,273.7276711031582
3,1.4773407550605664,4.610296491328271,337.59028264972164,286.76225264222023
4,1.448353562430149,7.108749495487282,338.0605612048241,246.22818355287805
5,1.4218109288181833,3.3923909060516175,338.49118004890465,306.52114706838006
6,1.3977120406813068,4.726550775447076,338.8821523806197,284.8761818710032
7,1.3760555301213448,4.4694830297632855,339.2335003922934,289.04676332554436
8,1.3568394749099388,3.855725366557349,339.5452552695183,299.0041631577965
9,1.3400613986886274,0.44822908964726804,339.817457187909,354.2862474235525
10,1.3257182713719922,0.3395081130052173,340.0501553065616,356.05010032426094
11,1.3138065097807146,-0.018111558931964034,340.24340775778353,361.85200272782004
12,1.3043219785305857,0.9345047222019823,340.39728163267046,346.39707358132875
13,1.2972599912025378,0.7408937658372042,340.5118529621237,349.5381532288866
14,1.2926153118176835,4.545321387308181,340.5872066929204,287.8163870810323
15,1.2903821566402076,6.044508667710493,340.6234366584632,263.494072152341
16,1.2905541963297034,9.594927101163295,340.6206455438621,205.89326643853028
17,1.2931245584631674,10.185166541708554,340.5789448450181,196.3174184147771
18,1.2980858304454226,7.523390255429188,340.4984548214054,239.50119001617156
19,1.3054300628252695,10.9551092678335,340.37930444227186,183.82612416043906
20,1.3151487730330365,11.449132389405055,340.22163132600144,175.81125763776285
21,1.3272329495534345,7.99301573937315,340.0255816724158,231.88214263740855
22,1.3416730565461135,7.042625945490715,339.7913101878113,247.3009499965661
23,1.3584590389242222,6.008453571152512,339.518980002567,264.0790180258361
24,1.3775803278997072,5.173745976922698,339.2087625811789,277.62103592154534
25,1.3990258470019337,4.964360184481345,338.860837624616,281.01804125365135
26,1.4227840185744702,2.722245563390876,338.4753929649188,317.3933618245086
27,1.4488427707527447,4.071765183771598,338.0526244519958,295.49920514480436
28,1.477189544923383,2.526671241011342,337.5927358326061,320.56629446812326
29,1.507811303663913,4.012584880342601,337.09593862154804,296.45932666957435
30,1.540694539159552,5.876966884997852,336.56245196510804,266.2122142124562
31,1.5758252820917051,3.1049391514667186,335.99250249685656,311.18466855979943
32,1.6131891109907046,3.3570924817501133,335.3863241859125,307.09381694329875
33,1.6527711620433614,1.172024343653417,334.74415817782847,342.54363438116764
34,1.694556139343754,2.9777419692655966,334.06625262828584,313.248273263481
35,1.738528325573761,5.066428459238013,333.3528625298171,279.3621195717427
36,1.7846715930977373,4.6651894622843475,332.6042495318094,285.8716873710108
37,1.8329694154539034,2.6890433314890307,331.8206817540722,317.93202377235775
38,1.8834048792229416,5.73886836571311,331.0024335942853,268.4526785768071
39,1.9359606962525846,2.5126372443169993,330.1497855296708,320.7939773545579
40,1.990619216215005,3.4412080246528056,329.2630239132667,305.72915440138604
41,2.0473624394721246,2.9721473799466134,328.3424407652037,313.3390380165521
42,2.1061720302223117,4.191694269921923,327.38833355941847,293.5535156098215
43,2.1670293299001635,1.4864562001132002,326.4010050062591,337.4423967063285
44,2.2299153707996706,0.9263821744561349,325.38076283146825,346.5288510896364
45,2.2948108898895048,1.8455229871105767,324.3279195520481,331.61701679019154
46,2.361696342787817,-1.7977927739592214,323.2427922495376,390.7249577951503
47,2.4305519178626414,-1.7275030897645163,322.12570234125303,389.58460137833015
48,2.5013575504228216,1.2890359829862308,320.9769753500584,340.6452765312988
49,2.5740929369632917,7.422733267003375,319.7969406732549,241.1342154588696
50,2.6487375494275667,9.584469291404906,318.58593135119145,206.06293045965216
51,2.7252706494493797,11.950576853193132,317.3442838362125,167.67598973165477
52,2.8036713025348012,7.609817913910593,316.0723377625725,238.09901648147482
53,2.88391839214533,5.941393998915722,314.7704357179565,265.1669701824798
54,2.9659906336421273,0.37715547383616155,313.43892301725293,355.43932208572187
55,3.0498665880510822,1.5250357107782122,312.0781474792351,336.81649557946093
56,3.135524675608143,5.134590061761622,310.6884592068044,278.25628844290696
57,3.222943189044239,6.5913762464144465,309.270210371462,254.62187476419413
58,3.312100306569144,5.231169574072269,307.82375500266164,276.6894146141425
59,3.4029741045136848,4.303293061613382,306.34944878270744,291.74297399659974
60,3.495542569590044,2.8739486898773503,304.84764884784636,314.9321808457846
61,3.5897836107302674,2.1703480545544376,303.31871359620436,326.34716312322155
62,3.6856750704636103,8.041524542795734,301.76300250320446,231.0951519731458
63,3.783194735794041,6.704574568617566,300.18087594509313,252.78538290089276
64,3.8823203485400044,9.259169618586567,298.57269503119164,211.3404839660858
65,3.9830296150994737,8.581461615371744,296.9388214454715,222.33539280726944
66,4.085300215604372,8.220887564387713,295.27961729803565,228.18522607212623
67,4.189109812429646,7.253417716416775,293.59544498707055,243.8811345379769
68,4.294436058023573,4.667000183866677,291.88666707180914,285.84231082736665
69,4.40125660202727,6.44369236231663,290.15364615702737,257.01784889356077
70,4.509549097653044,8.143300510592503,288.39674478956306,229.44397258196187
71,4.619291207292745,9.025823230665551,286.6163253673281,215.12621801591342
72,4.730460607329147,6.955256110926366,284.81275006125065,248.71840908211243
73,4.8430349921253075,-0.09751916831516105,282.9863807505525,363.140285324931
74,4.956992077168715,4.2485363996807495,281.1375789717396,292.6313278356291
75,5.072309601349265,4.85952217825586,279.2667058816453,282.71889813607373
76,5.188965328352256,5.568787728736721,277.37412223483045,271.212010162586
77,5.3069370471497725,2.573170477475651,275.46018837561166,319.8119063486316
78,5.4262025715763595,0.6136653798217448,273.525264244945,351.60226417285526
79,5.546739738977152,5.452072861122991,271.56970940235874,273.10555328696466
80,5.668526407919275,6.433473610141353,269.5938830630826,257.18363452410495
81,5.791540454959809,5.338648859752671,267.5981441504834,274.94570649388146
82,5.915759770466251,7.359809181411604,265.5828513638721,242.1550748580717
83,6.041162253488191,8.15149505450573,263.5483632617045,229.31102703182285
84,6.167725805681472,7.601938006749819,261.49503836015333,238.22685746977464
85,6.295428324289026,8.691888723367562,259.4232352469849,220.54386019993694
86,6.424247694185312,7.6110469481974725,257.33331271062764,238.07907703870177
87,6.554161778994024,6.2502282346209,255.22562988427504,260.1565464417132
88,6.685148411291714,6.336074410827278,253.1005464048193,258.76380668170464
89,6.817185381912694,6.264525536701912,250.95842258636478,259.924591776415
90,6.950250428373445,5.70997151322232,248.79961960802655,268.9214914835843
91,7.084321222437624,7.144334965545527,246.62449971567153,245.65085674324163
92,7.219375356845522,10.796267619862647,244.4334264372155,186.40311813326858
93,7.355390331234635,9.546269217874748,242.22676481104287,206.68267572486704
94,7.492343537280734,7.504729656825397,240.00488162707316,239.803933350465
95,7.630212243091596,8.7414451179983,237.76814567995186,219.73987376495606
96,7.768973576888159,9.12844170584998,235.51692803380186,213.46137006558396
97,7.908604510010466,4.217003170284712,233.25160229792954,293.1429124429126
98,8.049081839288343,2.268845830594537,230.9725449128368,324.7491680228495
99,8.190382168819253,5.27363615286706,228.68013544585122,276.000450989055
100,8.332481891198048,5.328767821641549,226.3747568956482,275.1060131639705
101,8.475357168245797,2.7894282955354335,224.05679600490024,316.30341156255645
102,8.618983911286962,0.37903256542838193,221.7266435802532,355.4088687771507
103,8.763337761026374,5.580292705744387,219.38469481879577,271.02535724891356
104,8.908394067079456,7.095675412981633,217.03134964015408,246.44029311134545
105,9.054127867210992,10.576149076442313,214.6670130233153,189.97424804125276
106,9.200513866339659,8.864116529267527,212.29209534725075,217.749693660949
107,9.347526415366973,8.356693914703825,209.90701273438836,225.98194909340327
108,9.495139489891008,8.759060523055965,207.512187395954,219.45408730251089
109,9.643326668866584,8.474764913598252,205.10804797818153,224.06640454697092
110,9.792061113274801,6.626223924851017,202.6950299083712,254.05651764000578
111,9.94131554486597,8.008921235430591,200.2735757397572,231.62409716886484
112,10.091062225040995,4.899485713915498,197.84413549412923,282.0705430488315
113,10.241272933936838,6.73523493458985,195.40716700114265,252.28795933897013
114,10.39191894978267,8.430955625387838,192.96313623323772,224.77715184224516
115,10.542971028593504,7.566563174211665,190.5125176350832,238.80076696646663
116,10.694399384268571,6.567534211805478,188.05579444645363,255.00867998985245
117,10.8461736691619,8.420498020304645,185.59345901744584,224.9468125427849
118,10.998262955192361,5.034276435636666,183.12601311494325,279.88374329003943
119,11.150635715560522,3.5260747384424436,180.65396821923554,304.35230511328325
120,11.303259807139073,3.0797832949991584,178.1778458097106,311.5927887935442
121,11.456102453603183,5.483008994299693,175.6981776385418,272.6036557697994
122,11.609130229366539,5.932862130452511,173.21550599130458,265.30538837372586
123,11.76230904438774,5.738656829231244,170.7303839334723,268.4561104742078
124,11.915604129910921,5.660290903925496,168.2433755417556,269.7274931359212
125,12.068980025203183,4.6402560506910975,165.75505611927002,286.27619873323033
126,12.222400565349993,8.691806593895091,163.26601239353934,220.5451926411339
127,12.375828870168391,10.271417227048822,160.77684269636387,194.91811603335714
128,12.529227334295879,8.483995945951847,158.28815712461522,223.91664335371905
129,12.682557618511304,12.054424667342646,155.8005776810433,165.9911973955546
130,12.835780642341852,13.95230050019261,153.3147383942179,135.20069222948771
131,12.988856578008148,13.686056358538709,150.8312854167616,139.52014847479919
132,13.141744845757273,15.041071121770448,148.35087710106512,37.08483055480016
133,13.294404110630948,17.83312228283373,145.87418405171934,37.08483055480016
134,13.44679228071359,18.7672030782419,143.4018891539382,37.08483055480016
135,13.5988665069022,16.659924811664016,140.9346875772921,37.08483055480016
136,13.750583184237303,15.449169416281682,138.4732867541149,37.08483055480016
137,13.901897954831043,15.251918888041779,136.01840633199978,37.08483055480016
138,14.05276571242559,15.074187692644486,133.57077809984503,37.08483055480016
139,14.20314060861177,16.281965106181097,131.13114588696493,37.08483055480016
140,14.35297606073445,17.339498503442087,128.70026543483579,37.08483055480016
141,14.502224761508067,16.92045991839943,126.27890424109634,37.08483055480016
142,14.650838690361905,16.73212863948422,123.86784137548614,37.08483055480016
143,14.798769126531415,19.869763921068497,121.46786726745611,37.08483055480016
144,14.945966663908152,21.682453283874448,119.07978346524825,37.08483055480016
145,15.09238122765718,17.846320016337256,37.08483055480016,37.08483055480016
146,15.237962092607127,14.428569492290443,37.08483055480016,127.47386278796172
147,15.382657903414206,13.921747085721847,37.08483055480016,135.69638064588443
148,15.5264166964978,13.440440429389025,37.08483055480016,143.50493947347857
149,15.669185923741232,14.58256634051435,37.08483055480016,124.97546923200609
150,15.810912477947483,19.78018414964402,37.08483055480016,37.08483055480016
151,15.951542720035857,15.996386536322678,37.08483055480016,37.08483055480016
152,16.091022507961497,16.626635677107025,37.08483055480016,37.08483055480016
153,16.229297227335987,15.893965617732155,37.08483055480016,37.08483055480016
154,16.366311823723244,17.067761247996643,37.08483055480016,37.08483055480016
155,16.50201083658113,17.65972693185655,37.08483055480016,37.08483055480016
156,16.63633843481545,19.35529896424096,37.08483055480016,37.08483055480016
157,16.76923845390911,18.42109585833894,37.08483055480016,37.08483055480016
158,16.900654434585707,13.673244208776692,37.08483055480016,139.72800852370628
159,17.030529662962923,14.021536224841057,37.08483055480016,134.07743490118128
160,17.15880721214778,12.38254632563265,37.08483055480016,160.6678609370754
161,17.28542998522205,12.48650908623415,37.08483055480016,158.98120374803676
162,17.41034075956301,14.208414085218138,37.08483055480016,131.04559075955302
163,17.533482232441056,17.050114281085627,37.08483055480016,37.08483055480016
164,17.654797067832934,15.016736127338294,37.08483055480016,37.08483055480016
165,17.774227944385704,16.57261095839287,37.08483055480016,37.08483055480016
166,17.891717604464166,19.64531487345485,37.08483055480016,37.08483055480016
167,18.00720890421108,19.46476104647033,37.08483055480016,37.08483055480016
168,18.120644864547295,18.770945935411888,37.08483055480016,37.08483055480016
169,18.231968723035887,16.68591878250335,37.08483055480016,37.08483055480016
170,18.341123986532335,15.834328825103716,37.08483055480016,37.08483055480016
171,18.4480544845403,10.993663944457015,37.08483055480016,183.20062593278644
172,18.55270442319048,15.233064371533835,37.08483055480016,37.08483055480016
173,18.655018439758194,15.688556945789006,37.08483055480016,37.08483055480016
174,18.75494165763342,14.244658707230258,37.08483055480016,130.4575700882373
175,18.85241974165548,16.60143856183856,37.08483055480016,37.08483055480016
176,18.94739895372325,16.712536823311062,37.08483055480016,37.08483055480016
177,19.039826208590235,14.506091215019504,37.08483055480016,126.21617618757585
178,19.129649129753325,16.216526802891227,37.08483055480016,37.08483055480016
179,19.2168161053425,17.301346037219037,37.08483055480016,37.08483055480016
180,19.301276343918786,17.030508104874276,37.08483055480016,37.08483055480016
181,19.382979930086755,16.613145861387594,37.08483055480016,37.08483055480016
182,19.461877879827924,20.706758926633874,37.08483055480016,37.08483055480016
183,19.537922195461103,18.8863531131976,37.08483055480016,37.08483055480016
184,19.611065920136063,19.576815006910884,37.08483055480016,37.08483055480016
185,19.681263191767087,21.468504641741177,37.08483055480016,37.08483055480016
186,19.74846929631341,23.009256974798586,37.08483055480016,37.08483055480016
187,19.81264072031461,22.295353977216124,37.08483055480016,37.08483055480016
188,19.873735202589383,17.062371304321676,37.08483055480016,37.08483055480016
189,19.93171178500779,16.613762839749768,37.08483055480016,37.08483055480016
190,19.986530862247957,21.991571389394263,37.08483055480016,37.08483055480016
191,20.038154230449948,24.309015983278098,37.08483055480016,37.08483055480016
192,20.08654513468101,22.749296620640596,37.08483055480016,37.08483055480016
193,20.131668315128394,29.854728103386204,37.08483055480016,37.08483055480016
194,20.17349005193796,28.117560390941495,37.08483055480016,37.08483055480016
195,20.211978208618888,30.451822326711998,37.08483055480016,37.08483055480016
196,20.24710227393733,33.10959112813252,37.08483055480016,37.08483055480016
197,20.278833402224294,35.50564605323068,37.08483055480016,37.08483055480016
198,20.307144452025813,33.58416801991121,37.08483055480016,37.08483055480016
199,20.332010023026267,31.73354264698892,37.08483055480016,37.08483055480016
200,20.35340649117872,23.98615191817628,37.08483055480016,37.08483055480016
201,20.37131204197941,20.847410024533154,37.08483055480016,37.08483055480016
202,20.385706701826585,21.87585710927983,37.08483055480016,37.08483055480016
203,20.396572367407522,18.483420801428938,37.08483055480016,37.08483055480016
204,20.4038928330609,19.82010281655258,37.08483055480016,37.08483055480016
205,20.40765381606551,22.633193813306395,37.08483055480016,37.08483055480016
206,20.407842979809836,21.399442309016095,37.08483055480016,37.08483055480016
207,20.404449954801066,20.04762773565741,37.08483055480016,37.08483055480016
208,20.397466357475835,21.434526654428822,37.08483055480016,37.08483055480016
209,20.386885806779187,21.758696138663016,37.08483055480016,37.08483055480016
210,20.37270393848211,20.707773234041248,37.08483055480016,37.08483055480016
211,20.354918417212296,20.11572940532429,37.08483055480016,37.08483055480016
212,20.333528946176855,21.25395685094449,37.08483055480016,37.08483055480016
213,20.308537274559917,17.65725514772327,37.08483055480016,37.08483055480016
214,20.279947202582452,21.86435588440781,37.08483055480016,37.08483055480016
215,20.247764584215602,21.237828023520752,37.08483055480016,37.08483055480016
216,20.211997327543543,19.733428624032594,37.08483055480016,37.08483055480016
217,20.172655392775646,20.238126125489586,37.08483055480016,37.08483055480016
218,20.129750787912542,18.558592312383706,37.08483055480016,37.08483055480016
219,20.083297562074392,19.3700271865859,37.08483055480016,37.08483055480016
220,20.03331179650443,22.38571266925839,37.08483055480016,37.08483055480016
221,19.979811593264635,18.00617787979459,37.08483055480016,37.08483055480016
222,19.922817061644704,21.112465648278423,37.08483055480016,37.08483055480016
223,19.862350302309686,21.996454084094285,37.08483055480016,37.08483055480016
224,19.798435389215463,19.786159285106663,37.08483055480016,37.08483055480016
225,19.731098349325382,15.998999340333812,37.08483055480016,37.08483055480016
226,19.660367140165167,17.6505540168487,37.08483055480016,37.08483055480016
227,19.586271625257062,17.193167079754414,37.08483055480016,37.08483055480016
228,19.508843547477806,21.33657685687836,37.08483055480016,37.08483055480016
229,19.428116500388665,23.396620211293147,37.08483055480016,37.08483055480016
230,19.34412589758918,23.475946548559374,37.08483055480016,37.08483055480016
231,19.256908940149774,22.681671848015117,37.08483055480016,37.08483055480016
232,19.166504582181304,20.402041466226763,37.08483055480016,37.08483055480016
233,19.072953494603187,16.23090826092285,37.08483055480016,37.08483055480016
234,18.976298027174124,14.619521816219413,37.08483055480016,124.37591590722275
235,18.876582168852792,16.77988916388466,37.08483055480016,37.08483055480016
236,18.7738515065581,15.947083405469686,37.08483055480016,37.08483055480016
237,18.668153182401397,13.078828632257707,37.08483055480016,149.3716087860662
238,18.559535849465114,11.863985646103986,37.08483055480016,169.08081662447137
239,18.448049626204693,15.19263720261927,37.08483055480016,37.08483055480016
240,18.333746049552474,18.312827374693132,37.08483055480016,37.08483055480016
241,18.216678026804136,15.119633660536396,37.08483055480016,37.08483055480016
242,18.096899786369853,12.64395025040848,37.08483055480016,156.42693075770012
243,17.974466827473847,10.90399579378113,37.08483055480016,184.65537213315906
244,17.84943586888716,14.910230279220297,37.08483055480016,119.65955866355279
245,17.72186479677976,12.79139471047964,37.08483055480016,154.0348409639692
246,17.591812611778746,15.703902691708869,37.08483055480016,37.08483055480016
247,17.459339375320287,15.696395199618397,37.08483055480016,37.08483055480016
248,17.32450615538341,18.85602446561839,37.08483055480016,37.08483055480016
249,17.187374971693973,17.11865729501127,37.08483055480016,37.08483055480016
250,17.048008740487543,18.407113872363336,37.08483055480016,37.08483055480016
251,16.906471218919446,17.409326931726955,37.08483055480016,37.08483055480016
252,16.762826949210503,17.9849027931987,37.08483055480016,37.08483055480016
253,16.617141202616057,20.7140558466886,37.08483055480016,37.08483055480016
254,16.46947992330572,20.887842921780816,37.08483055480016,37.08483055480016
255,16.31990967224005,19.107277065545038,37.08483055480016,37.08483055480016
256,16.168497571129812,15.6186365893884,37.08483055480016,37.08483055480016
257,16.015311246562035,16.540924172849472,37.08483055480016,37.08483055480016
258,15.860418774375843,19.94363018481406,37.08483055480016,37.08483055480016
259,15.703888624369641,22.085710724543606,37.08483055480016,37.08483055480016
260,15.545789605419529,21.02812784129408,37.08483055480016,37.08483055480016
