day_of_year,seasonal_temp,temperature,seasonal_heat_demand,heat_demand
1,1.5426493006298163,-3.7417634125730412,336.5307385663141,422.26328973177544
2,1.5087727660205155,-1.9747776411279436,337.08034017662055,393.5963013111751
3,1.4773407550605664,-1.9475697131825047,337.59028264972164,393.1548889534953
4,1.448353562430149,-1.4996977628832353,338.0605612048241,385.888763656606
5,1.4218109288181833,-4.42039685497961,338.49118004890465,433.27321259006237
6,1.3977120406813068,-9.719513073706631,338.8821523806197,519.2443085301421
7,1.3760555301213448,-3.7433918314438355,339.2335003922934,422.2897086569685
8,1.3568394749099388,4.400558621389918,339.5452552695183,290.16496996233025
9,1.3400613986886274,4.435953505421958,339.817457187909,289.5907351568824
10,1.3257182713719922,4.235460258499728,340.0501553065616,292.8434707933598
11,1.3138065097807146,5.291249842153162,340.24340775778353,275.714692362716
12,1.3043219785305857,5.080671783983309,340.39728163267046,279.13104061675466
13,1.2972599912025378,5.7786729099844685,340.5118529621237,267.80690291287453
14,1.2926153118176835,7.006707809000946,340.5872066929204,247.8836738755477
15,1.2903821566402076,3.137894967631971,340.6234366584632,310.65000437875847
16,1.2905541963297034,-3.592610024785309,340.6206455438621,419.843474864162
17,1.2931245584631674,-5.389456719487148,340.5789448450181,448.99491695443123
18,1.2980858304454226,-3.773992688792028,340.4984548214054,422.7861667708013
19,1.3054300628252695,-2.5225885210294585,340.37930444227186,402.4838025036563
20,1.3151487730330365,-2.7685293956241033,340.22163132600144,406.47386530896745
21,1.3272329495534345,-2.261982466703315,340.0255816724158,398.25581670861743
22,1.3416730565461135,-0.4259963743854265,339.7913101878113,368.4693900721337
23,1.3584590389242222,0.2454057128932854,339.518980002567,357.5767863100531
24,1.3775803278997072,-2.99295649102928,339.2087625811789,410.1148957288035
25,1.3990258470019337,-0.9506660551371409,338.860837624616,376.98145615993735
26,1.4227840185744702,-0.9739215651459208,338.4753929649188,377.35874580590416
27,1.4488427707527447,-4.525807592597699,338.0526244519958,434.98336127577215
28,1.477189544923383,-3.2271693053822643,337.5927358326061,413.914686392382
29,1.507811303663913,-0.9485307180149327,337.09593862154804,376.9468131619316
30,1.540694539159552,-0.4701234698447201,336.56245196510804,369.1852933663247
31,1.5758252820917051,-2.0173000999552193,335.99250249685656,394.28617151529124
32,1.6131891109907046,1.061071847759013,335.3863241859125,344.3436907067147
33,1.6527711620433614,3.36023282090832,334.74415817782847,307.0428691271138
34,1.694556139343754,1.6606641816019418,334.06625262828584,334.6161044583555
35,1.738528325573761,2.9542030859271593,333.3528625298171,313.6301602639321
36,1.7846715930977373,2.6438477557748024,332.6042495318094,318.665261734202
37,1.8329694154539034,1.692912166147643,331.8206817540722,334.09292390167036
38,1.8834048792229416,4.822569371556302,331.0024335942853,283.31840815980104
39,1.9359606962525846,5.316115649127578,330.1497855296708,275.3112777953075
40,1.990619216215005,6.061954616112662,329.2630239132667,263.211034898214
41,2.0473624394721246,5.07773762493712,328.3424407652037,279.17864343549866
42,2.1061720302223117,7.141962070193483,327.38833355941847,245.68935380681714
43,2.1670293299001635,5.96617433926181,326.4010050062591,264.764942197173
44,2.2299153707996706,5.054327599920529,325.38076283146825,279.5584398814699
45,2.2948108898895048,4.084407326151595,324.3279195520481,295.29410323901914
46,2.361696342787817,6.739778313510293,323.2427922495376,252.21424907315617
47,2.4305519178626414,6.901333758813447,322.12570234125303,249.59322735660731
48,2.5013575504228216,6.238312759876034,320.9769753500584,260.3498591339018
49,2.5740929369632917,3.0289189718847886,319.7969406732549,312.41799462445977
50,2.6487375494275667,1.31308346677391,318.58593135119145,340.25513816661794
51,2.7252706494493797,4.051180836079745,317.3442838362125,295.83315874333584
52,2.8036713025348012,3.345342347435149,316.0723377625725,307.28444720744176
53,2.88391839214533,6.684104664323309,314.7704357179565,253.1174798078726
54,2.9659906336421273,9.77304919078637,313.43892301725293,203.00347300431275
55,3.0498665880510822,8.42949710525533,312.0781474792351,224.80081438691616
56,3.135524675608143,7.3089265430741035,310.6884592068044,242.98057782906497
57,3.222943189044239,6.557175887955992,309.270210371462,255.17672998473566
58,3.312100306569144,5.759426035299793,307.82375500266164,268.1191577949651
59,3.4029741045136848,5.4149397682171045,306.34944878270744,273.7079882140346
60,3.495542569590044,2.3492393913058365,304.84764884784636,323.4448896798966
61,3.5897836107302674,2.5019527140494864,303.31871359620436,320.9673196136797
62,3.6856750704636103,3.079882934884241,301.76300250320446,311.5911722692472
63,3.783194735794041,6.41972068550958,300.18087594509313,257.40675739104574
64,3.8823203485400044,3.679446699969708,298.57269503119164,301.86404951089025
65,3.9830296150994737,4.874032395958742,296.9388214454715,282.48348919866686
66,4.085300215604372,0.2831032419558781,295.27961729803565,356.96519415883915
67,4.189109812429646,5.58224428177951,293.59544498707055,270.99369552955795
68,4.294436058023573,5.691613502969108,291.88666707180914,269.21932572529624
69,4.40125660202727,4.368347573921827,290.15364615702737,290.6875512641751
70,4.509549097653044,5.1326875082536505,288.39674478956306,278.2871548371156
71,4.619291207292745,4.153227540633107,286.6163253673281,294.17758700921877
72,4.730460607329147,3.6264412198904608,284.81275006125065,302.723992759
73,4.8430349921253075,1.6502705181059505,282.9863807505525,334.7847277918888
74,4.956992077168715,2.5391009057042258,281.1375789717396,320.36463972953914
75,5.072309601349265,1.7385261950464743,279.2667058816453,333.35289709478195
76,5.188965328352256,2.0698262144867217,277.37412223483045,327.9779959639874
77,5.3069370471497725,0.07666024328836674,275.46018837561166,360.3144565852567
78,5.4262025715763595,3.4540282399997544,273.525264244945,305.52116349911626
79,5.546739738977152,4.519326431166934,271.56970940235874,288.2381205883065
80,5.668526407919275,3.9888033385371156,269.5938830630826,296.8451504801443
81,5.791540454959809,5.156363331050874,267.5981441504834,277.9030461765116
82,5.915759770466251,6.204063521839821,265.5828513638721,260.9055073604269
83,6.041162253488191,7.644500399067953,263.5483632617045,237.53633939800824
84,6.167725805681472,6.732653740457995,261.49503836015333,252.32983577254703
85,6.295428324289026,9.668414588629847,259.4232352469849,204.70102992689172
86,6.424247694185312,8.040425423728886,257.33331271062764,231.11298371467498
87,6.554161778994024,9.23229814005891,255.22562988427504,211.7764378805119
88,6.685148411291714,9.448090913486865,253.1005464048193,208.27548782359708
89,6.817185381912694,8.956676329867214,250.95842258636478,216.24803429567055
90,6.950250428373445,12.809609209865009,248.79961960802655,153.73933499476135
91,7.084321222437624,14.135183428072867,246.62449971567153,132.23366054163142
92,7.219375356845522,10.753052851229016,244.4334264372155,187.10422014101482
93,7.355390331234635,15.486058445906185,242.22676481104287,37.08483055480016
94,7.492343537280734,10.424842538783112,240.00488162707316,192.428994894981
95,7.630212243091596,10.06060847235918,237.76814567995186,198.338207030868
96,7.768973576888159,11.355958262219305,235.51692803380186,177.32288363288842
97,7.908604510010466,8.518596527205421,233.25160229792954,223.35529505189822
98,8.049081839288343,4.24848895550514,230.9725449128368,292.6320975541264
99,8.190382168819253,3.7690493806816523,228.68013544585122,300.410365473399
100,8.332481891198048,4.411498082475489,226.3747568956482,289.98749179055574
101,8.475357168245797,5.137712750309268,224.05679600490024,278.20562698434674
102,8.618983911286962,2.8061438368385296,221.7266435802532,316.0322241898432
103,8.763337761026374,3.965687912990833,219.38469481879577,297.2201674424657
104,8.908394067079456,4.98284453855176,217.03134964015408,280.7181572519452
105,9.054127867210992,6.656853077440478,214.6670130233153,253.5596004736062
106,9.200513866339659,9.60000042750851,212.29209534725075,205.81095848226798
107,9.347526415366973,11.410267071002282,209.90701273438836,176.44179561414055
108,9.495139489891008,14.70799018697847,207.512187395954,122.94063453647058
109,9.643326668866584,9.565679587674222,205.10804797818153,206.36776835250828
110,9.792061113274801,7.987520507605842,202.6950299083712,231.97129544666578
111,9.94131554486597,9.363701351995523,200.2735757397572,209.6445959517929
112,10.091062225040995,12.378940496075924,197.84413549412923,160.72636071439098
113,10.241272933936838,12.155232134790811,195.40716700114265,164.35573063133546
114,10.39191894978267,13.626350761016065,192.96313623323772,140.4887921959237
115,10.542971028593504,13.818386193657544,190.5125176350832,137.3732733203099
116,10.694399384268571,15.80285470809797,188.05579444645363,37.08483055480016
117,10.8461736691619,12.744029506636192,185.59345901744584,154.8032782496917
118,10.998262955192361,12.036523958581581,183.12601311494325,166.28161253022446
119,11.150635715560522,13.500526880923141,180.65396821923554,142.53011690376724
120,11.303259807139073,14.765884089462373,178.1778458097106,122.00138315202277
121,11.456102453603183,13.659638963684845,175.6981776385418,139.9487354869961
122,11.609130229366539,15.810418429731852,173.21550599130458,37.08483055480016
123,11.76230904438774,15.187477179873355,170.7303839334723,37.08483055480016
124,11.915604129910921,15.775545542588784,168.2433755417556,37.08483055480016
125,12.068980025203183,13.867928047738149,165.75505611927002,136.56952278636967
126,12.222400565349993,16.570943090059483,163.26601239353934,37.08483055480016
127,12.375828870168391,15.76371360154227,160.77684269636387,37.08483055480016
128,12.529227334295879,10.794798914722108,158.28815712461522,186.42694591611635
129,12.682557618511304,10.351750898390382,155.8005776810433,193.61480931558467
130,12.835780642341852,13.93785645975257,153.3147383942179,135.43502752903157
131,12.988856578008148,14.3782208413113,150.8312854167616,128.29070252597018
132,13.141744845757273,8.293156640830022,148.35087710106512,227.01275665498721
133,13.294404110630948,9.622529320684944,145.87418405171934,205.44545722569046
134,13.44679228071359,9.46087409673279,143.4018891539382,208.0680977177958
135,13.5988665069022,9.464483801523421,140.9346875772921,208.00953506997652
136,13.750583184237303,9.4183531255499,138.4732867541149,208.757943786865
137,13.901897954831043,11.775633012938084,136.01840633199978,170.51422030707434
138,14.05276571242559,14.905468104653362,133.57077809984503,119.73681859703575
139,14.20314060861177,13.955694623236175,131.13114588696493,135.14562710810398
140,14.35297606073445,12.589256062874643,128.70026543483579,157.31427103289906
141,14.502224761508067,14.930627405577988,126.27890424109634,119.3286424815672
142,14.650838690361905,16.057534089939946,123.86784137548614,37.08483055480016
143,14.798769126531415,18.1028768929398,121.46786726745611,37.08483055480016
144,14.945966663908152,18.557969285572327,119.07978346524825,37.08483055480016
145,15.09238122765718,17.14145335502853,37.08483055480016,37.08483055480016
146,15.237962092607127,17.55120425158919,37.08483055480016,37.08483055480016
147,15.382657903414206,17.54452838166399,37.08483055480016,37.08483055480016
148,15.5264166964978,18.456502709505532,37.08483055480016,37.08483055480016
149,15.669185923741232,20.188932780387773,37.08483055480016,37.08483055480016
150,15.810912477947483,15.486001094550915,37.08483055480016,37.08483055480016
151,15.951542720035857,14.071493853050544,37.08483055480016,133.2669389863043
152,16.091022507961497,15.778842394167533,37.08483055480016,37.08483055480016
153,16.229297227335987,18.165548967277363,37.08483055480016,37.08483055480016
154,16.366311823723244,18.386237572228257,37.08483055480016,37.08483055480016
155,16.50201083658113,20.081198300974638,37.08483055480016,37.08483055480016
156,16.63633843481545,20.836600291042842,37.08483055480016,37.08483055480016
157,16.76923845390911,15.651061413186497,37.08483055480016,37.08483055480016
158,16.900654434585707,14.549393699912645,37.08483055480016,125.51365110046115
159,17.030529662962923,12.377151008890644,37.08483055480016,160.75539275825247
160,17.15880721214778,10.987188522597522,37.08483055480016,183.3056810195135
161,17.28542998522205,11.073415064744037,37.08483055480016,181.9067703292248
162,17.41034075956301,11.334839811258766,37.08483055480016,177.66550234489517
163,17.533482232441056,18.690877159841683,37.08483055480016,37.08483055480016
164,17.654797067832934,17.830653799629104,37.08483055480016,37.08483055480016
165,17.774227944385704,16.543567050569372,37.08483055480016,37.08483055480016
166,17.891717604464166,17.84017831332503,37.08483055480016,37.08483055480016
167,18.00720890421108,17.05404533366328,37.08483055480016,37.08483055480016
168,18.120644864547295,13.767405997605316,37.08483055480016,138.200359035162
169,18.231968723035887,16.486720312652682,37.08483055480016,37.08483055480016
170,18.341123986532335,15.176450089376,37.08483055480016,37.08483055480016
171,18.4480544845403,16.126135437187873,37.08483055480016,37.08483055480016
172,18.55270442319048,17.00702285385224,37.08483055480016,37.08483055480016
173,18.655018439758194,17.641532857815513,37.08483055480016,37.08483055480016
174,18.75494165763342,20.630711136471888,37.08483055480016,37.08483055480016
175,18.85241974165548,19.33741552498147,37.08483055480016,37.08483055480016
176,18.94739895372325,21.632298833865917,37.08483055480016,37.08483055480016
177,19.039826208590235,21.024470660826914,37.08483055480016,37.08483055480016
178,19.129649129753325,25.298958138772388,37.08483055480016,37.08483055480016
179,19.2168161053425,23.248931302543728,37.08483055480016,37.08483055480016
180,19.301276343918786,21.622522495358442,37.08483055480016,37.08483055480016
181,19.382979930086755,22.266583825964933,37.08483055480016,37.08483055480016
182,19.461877879827924,29.926711317673067,37.08483055480016,37.08483055480016
183,19.537922195461103,23.919695462857177,37.08483055480016,37.08483055480016
184,19.611065920136063,22.93368403331518,37.08483055480016,37.08483055480016
185,19.681263191767087,23.431396226677496,37.08483055480016,37.08483055480016
186,19.74846929631341,19.493281378517043,37.08483055480016,37.08483055480016
187,19.81264072031461,14.859151563595113,37.08483055480016,120.48824272713115
188,19.873735202589383,15.39757832516413,37.08483055480016,37.08483055480016
189,19.93171178500779,18.593965949071105,37.08483055480016,37.08483055480016
190,19.986530862247957,20.657952218239068,37.08483055480016,37.08483055480016
191,20.038154230449948,16.924078576835015,37.08483055480016,37.08483055480016
192,20.08654513468101,12.143296187261793,37.08483055480016,164.5493754671529
193,20.131668315128394,17.1306320488595,37.08483055480016,37.08483055480016
194,20.17349005193796,20.054729474350623,37.08483055480016,37.08483055480016
195,20.211978208618888,20.3537061981654,37.08483055480016,37.08483055480016
196,20.24710227393733,23.88210175635474,37.08483055480016,37.08483055480016
197,20.278833402224294,21.065288916051564,37.08483055480016,37.08483055480016
198,20.307144452025813,24.148264405859855,37.08483055480016,37.08483055480016
199,20.332010023026267,29.817499811965376,37.08483055480016,37.08483055480016
200,20.35340649117872,29.31420544445587,37.08483055480016,37.08483055480016
201,20.37131204197941,26.133135017013608,37.08483055480016,37.08483055480016
202,20.385706701826585,27.359470852325646,37.08483055480016,37.08483055480016
203,20.396572367407522,27.899595778359306,37.08483055480016,37.08483055480016
204,20.4038928330609,25.512964240580807,37.08483055480016,37.08483055480016
205,20.40765381606551,20.82541967713332,37.08483055480016,37.08483055480016
206,20.407842979809836,18.467557747920317,37.08483055480016,37.08483055480016
207,20.404449954801066,21.877944567326796,37.08483055480016,37.08483055480016
208,20.397466357475835,25.043858810849294,37.08483055480016,37.08483055480016
209,20.386885806779187,24.544045153656455,37.08483055480016,37.08483055480016
210,20.37270393848211,23.184845952995552,37.08483055480016,37.08483055480016
